TRAFFIC ID,Y,M,D,HH,MM,BOROUGH,VOL,TRAFFIC STREET
405756,2019,10,11,19,45,QUEENS,205.0,MERRICK BOULEVARD
405763,2019,10,11,19,45,QUEENS,663.0,SOUTH CONDUIT AVENUE
123706,2019,10,11,19,30,BROOKLYN,198.0,ATLANTIC AVENUE
237754,2019,10,11,7,30,MANHATTAN,173.11764705882354,BROADWAY
403884,2019,10,11,7,15,QUEENS,152.25,21 STREET
404700,2019,10,11,12,45,QUEENS,34.5,31 AVENUE
404682,2019,10,11,12,30,QUEENS,103.0,LINDEN BOULEVARD
406241,2019,10,11,23,0,QUEENS,115.0,NORTHERN BOULEVARD
124266,2019,10,11,23,0,BROOKLYN,122.33333333333331,ATLANTIC AVENUE
124251,2019,10,11,22,45,BROOKLYN,156.0,NOSTRAND AVENUE
406168,2019,10,11,22,30,QUEENS,87.0,QUEENS BOULEVARD
121506,2019,10,11,5,45,BROOKLYN,116.5,ATLANTIC AVENUE
237425,2019,10,11,5,45,MANHATTAN,71.82352941176471,BROADWAY
121480,2019,10,11,5,30,BROOKLYN,23.5,FRANKLIN AVENUE
240384,2019,10,11,21,30,MANHATTAN,303.0,AVENUE OF THE AMERICAS
240405,2019,10,11,21,30,MANHATTAN,213.0,LEXINGTON AVENUE
123953,2019,10,11,21,0,BROOKLYN,51.5,CLARKSON AVENUE
406016,2019,10,11,21,30,QUEENS,113.0,METROPOLITAN AVENUE
403499,2019,10,11,4,30,QUEENS,33.5,MERRICK BOULEVARD
128071,2019,10,12,14,15,BROOKLYN,245.0,TOMPKINS AVENUE
243708,2019,10,12,14,15,MANHATTAN,169.8421052631579,BROADWAY
408948,2019,10,12,14,30,QUEENS,158.16666666666666,QUEENS BOULEVARD
128058,2019,10,12,14,15,BROOKLYN,169.0,NEW LOTS AVENUE
408868,2019,10,12,14,0,QUEENS,263.5,WOODHAVEN BOULEVARD
410577,2019,10,12,23,45,QUEENS,149.83333333333334,ROCKAWAY BOULEVARD
130437,2019,10,12,23,45,BROOKLYN,158.5,FLATBUSH AVENUE
410496,2019,10,12,23,15,QUEENS,146.66666666666666,WOODHAVEN BOULEVARD
127575,2019,10,12,12,30,BROOKLYN,186.5,4 AVENUE
243428,2019,10,12,12,45,MANHATTAN,264.75,MADISON AVENUE
408639,2019,10,12,12,45,QUEENS,204.0,NORTHERN BOULEVARD
408507,2019,10,12,12,0,QUEENS,195.5,NORTHERN BOULEVARD
244645,2019,10,12,19,0,MANHATTAN,311.0,1 AVENUE
129259,2019,10,12,19,0,BROOKLYN,147.33333333333334,OCEAN AVENUE
129447,2019,10,12,19,45,BROOKLYN,156.5,NOSTRAND AVENUE
408149,2019,10,12,10,0,QUEENS,112.5,LINDEN BOULEVARD
408257,2019,10,12,10,45,QUEENS,45.0,31 AVENUE
408175,2019,10,12,10,15,QUEENS,123.25,69 STREET
127139,2019,10,12,10,45,BROOKLYN,103.0,86 STREET
408156,2019,10,12,10,0,QUEENS,131.33333333333334,QUEENS BOULEVARD
242945,2019,10,12,10,30,MANHATTAN,246.66666666666663,1 AVENUE
473390,2019,10,12,1,30,STATEN ISLAND,16.0,VICTORY BOULEVARD
124866,2019,10,12,1,45,BROOKLYN,38.5,4 AVENUE
406705,2019,10,12,1,45,QUEENS,70.33333333333333,ROCKAWAY BOULEVARD
244998,2019,10,12,20,45,MANHATTAN,249.33333333333331,2 AVENUE
410010,2019,10,12,20,30,QUEENS,101.5,UNION TURNPIKE
129662,2019,10,12,20,45,BROOKLYN,213.0,ATLANTIC AVENUE
409997,2019,10,12,20,30,QUEENS,110.5,LINDEN BOULEVARD
129543,2019,10,12,20,15,BROOKLYN,80.23076923076923,BEDFORD AVENUE
244297,2019,10,12,17,15,MANHATTAN,295.5,11 AVENUE
128840,2019,10,12,17,30,BROOKLYN,102.25,86 STREET
244331,2019,10,12,17,15,MANHATTAN,112.0,PARK AVENUE
409492,2019,10,12,17,45,QUEENS,87.0,34 AVENUE
409480,2019,10,12,17,30,QUEENS,64.0,STEINWAY STREET
409528,2019,10,12,17,45,QUEENS,251.83333333333331,WOODHAVEN BOULEVARD
244351,2019,10,12,17,30,MANHATTAN,448.0,7 AVENUE
129158,2019,10,12,18,45,BROOKLYN,217.0,ATLANTIC AVENUE
409655,2019,10,12,18,30,QUEENS,83.5,SPRINGFIELD BOULEVARD
8497,2019,10,12,18,30,BRONX,204.58333333333331,EAST 149 STREET
409301,2019,10,12,16,30,QUEENS,278.6666666666667,ROCKAWAY BOULEVARD
244149,2019,10,12,16,30,MANHATTAN,296.3333333333333,3 AVENUE
409255,2019,10,12,16,15,QUEENS,203.25,NORTHERN BOULEVARD
8390,2019,10,12,16,0,BRONX,192.0,GRAND CONCOURSE
409214,2019,10,12,16,0,QUEENS,862.0,SOUTH CONDUIT AVENUE
409214,2019,10,12,16,0,QUEENS,862.0,SOUTH CONDUIT AVENUE
128691,2019,10,12,16,45,BROOKLYN,163.0,NOSTRAND AVENUE
407908,2019,10,12,8,45,QUEENS,77.5,34 AVENUE
127350,2019,10,12,11,30,BROOKLYN,192.75,FLATBUSH AVENUE
243203,2019,10,12,11,45,MANHATTAN,359.0,9 AVENUE
127255,2019,10,12,11,15,BROOKLYN,53.5,13 AVENUE
128287,2019,10,12,15,15,BROOKLYN,79.5,CHURCH AVENUE
128339,2019,10,12,15,30,BROOKLYN,220.125,ATLANTIC AVENUE
409071,2019,10,12,15,15,QUEENS,64.5,JUNCTION BOULEVARD
409124,2019,10,12,15,30,QUEENS,165.0,QUEENS BOULEVARD
126904,2019,10,12,9,45,BROOKLYN,158.4,CONEY ISLAND AVENUE
408024,2019,10,12,9,15,QUEENS,110.83333333333331,QUEENS BOULEVARD
242750,2019,10,12,9,30,MANHATTAN,258.4,5 AVENUE
408074,2019,10,12,9,30,QUEENS,93.5,UNION TURNPIKE
126395,2019,10,12,7,45,BROOKLYN,101.5,BROADWAY
8000,2019,10,12,7,15,BRONX,68.25,3 AVENUE
406952,2019,10,12,3,15,QUEENS,2.0,ECKFORD AVENUE
407320,2019,10,12,5,15,QUEENS,30.166666666666668,QUEENS BOULEVARD
240845,2019,10,12,0,0,MANHATTAN,232.66666666666663,1 AVENUE
240848,2019,10,12,0,0,MANHATTAN,214.5,2 AVENUE
406429,2019,10,12,0,15,QUEENS,62.333333333333336,HILLSIDE AVENUE
240996,2019,10,12,0,45,MANHATTAN,279.0,10 AVENUE
240846,2019,10,12,0,0,MANHATTAN,302.0,10 AVENUE
130032,2019,10,12,22,15,BROOKLYN,80.25,4 AVENUE
127781,2019,10,12,13,15,BROOKLYN,141.0,BROADWAY
125662,2019,10,12,4,45,BROOKLYN,40.0,METROPOLITAN AVENUE
125441,2019,10,12,4,0,BROOKLYN,44.125,ATLANTIC AVENUE
125478,2019,10,12,4,0,BROOKLYN,80.5,NOSTRAND AVENUE
407143,2019,10,12,4,15,QUEENS,49.25,NORTHERN BOULEVARD
245099,2019,10,12,21,15,MANHATTAN,241.22222222222223,3 AVENUE
129781,2019,10,12,21,15,BROOKLYN,60.333333333333336,5 AVENUE
410092,2019,10,12,21,0,QUEENS,120.5,QUEENS BOULEVARD
242206,2019,10,12,6,45,MANHATTAN,203.0,AVENUE OF THE AMERICAS
7785,2019,10,12,2,15,BRONX,55.75,GRAND CONCOURSE
136124,2019,10,13,21,45,BROOKLYN,21.5,14 AVENUE
414352,2019,10,13,21,15,QUEENS,27.0,LIBERTY AVENUE
135958,2019,10,13,21,0,BROOKLYN,31.5,CORTELYOU ROAD
135267,2019,10,13,18,15,BROOKLYN,76.33333333333333,PARK AVENUE
135363,2019,10,13,18,45,BROOKLYN,79.92307692307692,BEDFORD AVENUE
249321,2019,10,13,18,45,MANHATTAN,297.0,10 AVENUE
249220,2019,10,13,18,0,MANHATTAN,452.0,WEST STREET
249278,2019,10,13,18,30,MANHATTAN,235.5,8 AVENUE
9416,2019,10,13,18,45,BRONX,145.75,GRAND CONCOURSE
135330,2019,10,13,18,30,BROOKLYN,140.5,NOSTRAND AVENUE
413310,2019,10,13,15,15,QUEENS,125.5,UNION TURNPIKE
9311,2019,10,13,15,45,BRONX,100.0,RIVER AVENUE
134441,2019,10,13,15,15,BROOKLYN,126.5,60 STREET
248720,2019,10,13,15,30,MANHATTAN,116.5,PARK AVENUE
134481,2019,10,13,15,15,BROOKLYN,82.5,MYRTLE AVENUE
411016,2019,10,13,2,15,QUEENS,17.833333333333332,QUEENS BOULEVARD
411024,2019,10,13,2,15,QUEENS,62.5,WOODHAVEN BOULEVARD
412824,2019,10,13,12,30,QUEENS,58.0,STEINWAY STREET
9197,2019,10,13,12,45,BRONX,144.16666666666666,EAST 149 STREET
412872,2019,10,13,12,45,QUEENS,247.16666666666663,WOODHAVEN BOULEVARD
130639,2019,10,13,0,30,BROOKLYN,22.5,KINGS HIGHWAY
410607,2019,10,13,0,0,QUEENS,112.5,FLUSHING AVENUE
245797,2019,10,13,0,45,MANHATTAN,289.6,5 AVENUE
245654,2019,10,13,0,0,MANHATTAN,294.0,AMSTERDAM AVENUE
245744,2019,10,13,0,30,MANHATTAN,274.0,10 AVENUE
130559,2019,10,13,0,15,BROOKLYN,43.25,CHURCH AVENUE
8748,2019,10,13,0,15,BRONX,35.0,EAST 167 STREET
248288,2019,10,13,13,15,MANHATTAN,85.5,WEST END AVENUE
413015,2019,10,13,13,45,QUEENS,129.5,69 STREET
248276,2019,10,13,13,15,MANHATTAN,337.25,MADISON AVENUE
249629,2019,10,13,20,15,MANHATTAN,237.5,CANAL STREET
249569,2019,10,13,20,0,MANHATTAN,238.22222222222223,3 AVENUE
135681,2019,10,13,20,0,BROOKLYN,141.25,ATLANTIC AVENUE
249598,2019,10,13,20,0,MANHATTAN,206.4,LEXINGTON AVENUE
132643,2019,10,13,8,15,BROOKLYN,27.0,CORTELYOU ROAD
247361,2019,10,13,8,45,MANHATTAN,216.0,10 AVENUE
413659,2019,10,13,17,15,QUEENS,80.25,SPRINGFIELD BOULEVARD
134966,2019,10,13,17,15,BROOKLYN,175.25,ATLANTIC AVENUE
246540,2019,10,13,4,30,MANHATTAN,43.73333333333333,BROADWAY
411776,2019,10,13,6,45,QUEENS,2.0,225 STREET
414085,2019,10,13,19,45,QUEENS,116.66666666666669,HILLSIDE AVENUE
413972,2019,10,13,19,0,QUEENS,204.66666666666663,WOODHAVEN BOULEVARD
135637,2019,10,13,19,45,BROOKLYN,165.5,FLATBUSH AVENUE
135482,2019,10,13,19,15,BROOKLYN,155.0,8 AVENUE
248833,2019,10,13,16,15,MANHATTAN,249.16666666666663,2 AVENUE
134708,2019,10,13,16,15,BROOKLYN,141.0,AVENUE P
134837,2019,10,13,16,45,BROOKLYN,78.0,AVENUE N
245848,2019,10,13,1,0,MANHATTAN,239.0,8 AVENUE
412633,2019,10,13,11,30,QUEENS,161.5,HILLSIDE AVENUE
414598,2019,10,13,22,45,QUEENS,30.0,59 AVENUE
9533,2019,10,13,22,0,BRONX,81.5,GRAND CONCOURSE
249964,2019,10,13,22,0,MANHATTAN,235.5,8 AVENUE
250116,2019,10,13,22,45,MANHATTAN,170.0,BOWERY
250141,2019,10,13,22,45,MANHATTAN,40.0,PARK AVENUE
249995,2019,10,13,22,0,MANHATTAN,15.2,RIVERSIDE DRIVE
413224,2019,10,13,14,45,QUEENS,252.33333333333331,WOODHAVEN BOULEVARD
248447,2019,10,13,14,15,MANHATTAN,331.0,AMSTERDAM AVENUE
134169,2019,10,13,14,0,BROOKLYN,39.5,SUTTER AVENUE
413130,2019,10,13,14,15,QUEENS,732.0,SOUTH CONDUIT AVENUE
413087,2019,10,13,14,0,QUEENS,96.25,SPRINGFIELD BOULEVARD
413180,2019,10,13,14,30,QUEENS,250.5,WOODHAVEN BOULEVARD
133239,2019,10,13,10,30,BROOKLYN,103.5,KINGS HIGHWAY
133118,2019,10,13,10,0,BROOKLYN,31.0,NEW YORK AVENUE
247630,2019,10,13,10,0,MANHATTAN,16.0,EAST 14 STREET
133290,2019,10,13,10,45,BROOKLYN,40.0,CLARKSON AVENUE
411288,2019,10,13,3,45,QUEENS,44.833333333333336,WOODHAVEN BOULEVARD
412344,2019,10,13,9,45,QUEENS,163.83333333333334,WOODHAVEN BOULEVARD
136547,2019,10,13,23,15,BROOKLYN,138.0,FLATBUSH AVENUE
250273,2019,10,13,23,30,MANHATTAN,66.0,CHRYSTIE STREET
131798,2019,10,13,5,0,BROOKLYN,7.0,CORTELYOU ROAD
138061,2019,10,14,9,45,BROOKLYN,123.0,NOSTRAND AVENUE
138484,2019,10,14,13,0,BROOKLYN,104.0,ATLANTIC AVENUE
138518,2019,10,14,13,15,BROOKLYN,106.0,ATLANTIC AVENUE
138591,2019,10,14,13,45,BROOKLYN,78.5,BEDFORD AVENUE
139421,2019,10,14,19,45,BROOKLYN,181.0,NOSTRAND AVENUE
415867,2019,10,14,18,45,QUEENS,179.5,HILLSIDE AVENUE
415690,2019,10,14,15,30,QUEENS,332.75,ROCKAWAY BOULEVARD
251164,2019,10,14,15,30,MANHATTAN,409.0,MADISON AVENUE
474215,2019,10,14,22,15,STATEN ISLAND,47.5,VICTORY BOULEVARD
139810,2019,10,14,22,45,BROOKLYN,78.0,ATLANTIC AVENUE
416082,2019,10,14,22,30,QUEENS,139.25,ROCKAWAY BOULEVARD
250757,2019,10,14,7,45,MANHATTAN,186.0,BROADWAY
251183,2019,10,14,16,0,MANHATTAN,356.0,7 AVENUE
251183,2019,10,14,16,0,MANHATTAN,356.0,7 AVENUE
251194,2019,10,14,16,15,MANHATTAN,280.0,3 AVENUE
138962,2019,10,14,16,30,BROOKLYN,59.0,AVENUE U
250957,2019,10,14,11,30,MANHATTAN,95.0,RIVERSIDE DRIVE
250924,2019,10,14,11,0,MANHATTAN,290.0,AMSTERDAM AVENUE
415437,2019,10,14,11,0,QUEENS,160.0,QUEENS BOULEVARD
415465,2019,10,14,11,30,QUEENS,167.0,QUEENS BOULEVARD
415763,2019,10,14,17,0,QUEENS,217.0,58 STREET
415791,2019,10,14,17,30,QUEENS,216.0,58 STREET
139108,2019,10,14,17,30,BROOKLYN,87.66666666666667,FULTON STREET
138470,2019,10,14,12,45,BROOKLYN,189.57142857142856,OCEAN AVENUE
250986,2019,10,14,12,15,MANHATTAN,166.0,3 AVENUE
415186,2019,10,14,6,30,QUEENS,203.75,ROCKAWAY BOULEVARD
415129,2019,10,14,5,30,QUEENS,184.5,QUEENS BOULEVARD
142401,2019,10,15,17,15,BROOKLYN,49.5,NEW YORK AVENUE
417161,2019,10,15,17,45,QUEENS,93.66666666666669,VERNON BOULEVARD
142392,2019,10,15,17,15,BROOKLYN,845.0,BROOKLYN QUEENS EXPRESSWAY
142462,2019,10,15,17,45,BROOKLYN,993.5,BROOKLYN QUEENS EXPRESSWAY
9730,2019,10,15,8,15,BRONX,87.66666666666667,EAST 167 STREET
141101,2019,10,15,8,0,BROOKLYN,484.5,HAMILTON AVENUE
140786,2019,10,15,5,45,BROOKLYN,338.5,HAMILTON AVENUE
142312,2019,10,15,16,45,BROOKLYN,305.0,ATLANTIC AVENUE
142321,2019,10,15,16,45,BROOKLYN,213.5,BROADWAY
252429,2019,10,15,16,0,MANHATTAN,260.0,3 AVENUE
142271,2019,10,15,16,30,BROOKLYN,185.66666666666663,3 AVENUE
142220,2019,10,15,16,0,BROOKLYN,62.66666666666666,FULTON STREET
252472,2019,10,15,16,45,MANHATTAN,496.0,AVENUE OF THE AMERICAS
141671,2019,10,15,12,0,BROOKLYN,98.5,SURF AVENUE
252009,2019,10,15,7,45,MANHATTAN,412.0,MADISON AVENUE
251962,2019,10,15,7,0,MANHATTAN,207.0,5 AVENUE
141238,2019,10,15,9,0,BROOKLYN,160.6,CONEY ISLAND AVENUE
416712,2019,10,15,9,45,QUEENS,275.5,ROCKAWAY BOULEVARD
252083,2019,10,15,9,15,MANHATTAN,225.0,BROADWAY
252073,2019,10,15,9,0,MANHATTAN,328.0,LEXINGTON AVENUE
141280,2019,10,15,9,15,BROOKLYN,204.0,MYRTLE AVENUE
141995,2019,10,15,14,30,BROOKLYN,107.0,8 AVENUE
142011,2019,10,15,14,30,BROOKLYN,402.0,HAMILTON AVENUE
416938,2019,10,15,14,0,QUEENS,76.0,34 AVENUE
417411,2019,10,15,22,15,QUEENS,59.0,QUEENS BOULEVARD
252758,2019,10,15,22,15,MANHATTAN,496.0,AVENUE OF THE AMERICAS
252406,2019,10,15,15,30,MANHATTAN,363.0,AMSTERDAM AVENUE
142172,2019,10,15,15,45,BROOKLYN,290.0,ATLANTIC AVENUE
9759,2019,10,15,15,30,BRONX,71.33333333333333,EAST 167 STREET
252408,2019,10,15,15,30,MANHATTAN,271.0,BROADWAY
142131,2019,10,15,15,30,BROOKLYN,189.5,3 AVENUE
141892,2019,10,15,13,45,BROOKLYN,242.0,ATLANTIC AVENUE
9752,2019,10,15,13,45,BRONX,61.66666666666666,EAST 167 STREET
252306,2019,10,15,13,30,MANHATTAN,264.0,GRAND STREET
252129,2019,10,15,10,0,MANHATTAN,173.0,YORK AVENUE
141488,2019,10,15,10,45,BROOKLYN,55.0,LEWIS AVENUE
252121,2019,10,15,10,0,MANHATTAN,522.0,AVENUE OF THE AMERICAS
143027,2019,10,15,21,45,BROOKLYN,48.0,KINGS HIGHWAY
252629,2019,10,15,19,45,MANHATTAN,248.0,BROADWAY
417253,2019,10,15,19,30,QUEENS,194.0,HILLSIDE AVENUE
417239,2019,10,15,19,15,QUEENS,173.0,HILLSIDE AVENUE
140922,2019,10,15,6,45,BROOKLYN,1086.5,BROOKLYN QUEENS EXPRESSWAY
140862,2019,10,15,6,15,BROOKLYN,147.0,NOSTRAND AVENUE
416537,2019,10,15,6,45,QUEENS,188.0,CRESCENT STREET
143205,2019,10,15,23,0,BROOKLYN,67.0,MYRTLE AVENUE
143292,2019,10,15,23,45,BROOKLYN,160.0,ATLANTIC AVENUE
143266,2019,10,15,23,30,BROOKLYN,49.5,BROADWAY
252836,2019,10,15,23,45,MANHATTAN,437.0,AVENUE OF THE AMERICAS
140597,2019,10,15,4,30,BROOKLYN,49.0,ATLANTIC AVENUE
140218,2019,10,15,1,45,BROOKLYN,26.0,ATLANTIC AVENUE
418181,2019,10,16,12,0,QUEENS,178.5,QUEENS BOULEVARD
254086,2019,10,16,12,15,MANHATTAN,380.0,MADISON AVENUE
254136,2019,10,16,12,45,MANHATTAN,378.0,MADISON AVENUE
145151,2019,10,16,12,0,BROOKLYN,169.6,ATLANTIC AVENUE
253896,2019,10,16,10,30,MANHATTAN,401.2,2 AVENUE
253896,2019,10,16,10,30,MANHATTAN,401.2,2 AVENUE
145845,2019,10,16,16,30,BROOKLYN,901.5,BROOKLYN QUEENS EXPRESSWAY
145763,2019,10,16,16,0,BROOKLYN,157.5,BAY PARKWAY
145896,2019,10,16,16,45,BROOKLYN,234.7142857142857,OCEAN AVENUE
254436,2019,10,16,15,45,MANHATTAN,300.0,MADISON AVENUE
145603,2019,10,16,15,0,BROOKLYN,87.0,6 AVENUE
254021,2019,10,16,11,45,MANHATTAN,392.4,2 AVENUE
254006,2019,10,16,11,30,MANHATTAN,113.0,EAST 49 STREET
418121,2019,10,16,11,0,QUEENS,136.5,HILLSIDE AVENUE
252855,2019,10,16,0,0,MANHATTAN,107.0,EAST 42 STREET
252861,2019,10,16,0,0,MANHATTAN,182.0,MADISON AVENUE
143355,2019,10,16,0,0,BROOKLYN,102.0,TOMPKINS AVENUE
145551,2019,10,16,14,30,BROOKLYN,195.0,MYRTLE AVENUE
145569,2019,10,16,14,45,BROOKLYN,214.4,ATLANTIC AVENUE
145569,2019,10,16,14,45,BROOKLYN,214.4,ATLANTIC AVENUE
254295,2019,10,16,14,30,MANHATTAN,428.4,1 AVENUE
254260,2019,10,16,14,0,MANHATTAN,260.0,LEXINGTON AVENUE
145317,2019,10,16,13,0,BROOKLYN,219.5,FLATBUSH AVENUE EXTENSION
145355,2019,10,16,13,15,BROOKLYN,226.0,FLATBUSH AVENUE EXTENSION
417986,2019,10,16,8,30,QUEENS,420.25,ROCKAWAY BOULEVARD
253672,2019,10,16,8,15,MANHATTAN,87.0,3 AVENUE
253799,2019,10,16,9,30,MANHATTAN,389.0,7 AVENUE
146197,2019,10,16,18,45,BROOKLYN,192.0,MYRTLE AVENUE
146187,2019,10,16,18,45,BROOKLYN,717.5,BROOKLYN QUEENS EXPRESSWAY
254736,2019,10,16,18,45,MANHATTAN,494.0,MADISON AVENUE
418550,2019,10,16,18,45,QUEENS,210.5,69 STREET
146824,2019,10,16,23,0,BROOKLYN,42.5,AVENUE P
418771,2019,10,16,22,30,QUEENS,36.66666666666666,VERNON BOULEVARD
146726,2019,10,16,22,15,BROOKLYN,39.5,KINGS HIGHWAY
255045,2019,10,16,22,0,MANHATTAN,340.4,1 AVENUE
146372,2019,10,16,20,0,BROOKLYN,67.5,BEDFORD AVENUE
146427,2019,10,16,20,15,BROOKLYN,155.0,NOSTRAND AVENUE
146480,2019,10,16,20,45,BROOKLYN,80.0,86 STREET
146415,2019,10,16,20,15,BROOKLYN,819.5,BROOKLYN QUEENS EXPRESSWAY
254835,2019,10,16,19,45,MANHATTAN,281.0,LEXINGTON AVENUE
254835,2019,10,16,19,45,MANHATTAN,281.0,LEXINGTON AVENUE
254796,2019,10,16,19,30,MANHATTAN,372.4,2 AVENUE
146301,2019,10,16,19,30,BROOKLYN,758.0,BROOKLYN QUEENS EXPRESSWAY
146247,2019,10,16,19,15,BROOKLYN,167.0,3 AVENUE
418569,2019,10,16,19,0,QUEENS,205.5,HILLSIDE AVENUE
146322,2019,10,16,19,45,BROOKLYN,99.75,18 AVENUE
146642,2019,10,16,21,45,BROOKLYN,77.5,BROADWAY
144054,2019,10,16,4,45,BROOKLYN,8.5,BEDFORD AVENUE
254560,2019,10,16,17,0,MANHATTAN,249.0,LEXINGTON AVENUE
146010,2019,10,16,17,30,BROOKLYN,229.8571428571429,OCEAN AVENUE
254549,2019,10,16,17,0,MANHATTAN,406.0,7 AVENUE
254549,2019,10,16,17,0,MANHATTAN,406.0,7 AVENUE
254571,2019,10,16,17,15,MANHATTAN,372.8,2 AVENUE
146024,2019,10,16,17,45,BROOKLYN,111.0,86 STREET
146024,2019,10,16,17,45,BROOKLYN,111.0,86 STREET
254565,2019,10,16,17,0,MANHATTAN,89.0,WEST 42 STREET
144324,2019,10,16,6,30,BROOKLYN,108.0,BROADWAY
256195,2019,10,17,9,15,MANHATTAN,115.0,RIVERSIDE DRIVE
256157,2019,10,17,9,0,MANHATTAN,294.0,AMSTERDAM AVENUE
147821,2019,10,17,5,30,BROOKLYN,910.5,BROOKLYN QUEENS EXPRESSWAY
418895,2019,10,17,0,45,QUEENS,20.0,QUEENS BOULEVARD
146975,2019,10,17,0,0,BROOKLYN,81.6,ATLANTIC AVENUE
257057,2019,10,17,17,15,MANHATTAN,283.57142857142856,5 AVENUE
419846,2019,10,17,17,45,QUEENS,106.5,LITTLE NECK PARKWAY
149564,2019,10,17,17,0,BROOKLYN,132.5,BEDFORD AVENUE
148929,2019,10,17,12,45,BROOKLYN,317.5,HAMILTON AVENUE
256551,2019,10,17,12,45,MANHATTAN,272.0,AMSTERDAM AVENUE
257553,2019,10,17,21,30,MANHATTAN,349.2857142857143,AVENUE OF THE AMERICAS
257581,2019,10,17,21,45,MANHATTAN,256.0,AMSTERDAM AVENUE
150299,2019,10,17,21,45,BROOKLYN,66.0,LEWIS AVENUE
257579,2019,10,17,21,45,MANHATTAN,391.1428571428572,5 AVENUE
150167,2019,10,17,21,0,BROOKLYN,125.6,ATLANTIC AVENUE
148289,2019,10,17,8,30,BROOKLYN,123.0,NOSTRAND AVENUE
256052,2019,10,17,8,0,MANHATTAN,421.0,7 AVENUE
256052,2019,10,17,8,0,MANHATTAN,421.0,7 AVENUE
148267,2019,10,17,8,30,BROOKLYN,196.8,ATLANTIC AVENUE
256133,2019,10,17,8,45,MANHATTAN,247.0,BROADWAY
148234,2019,10,17,8,15,BROOKLYN,119.0,BEDFORD AVENUE
148318,2019,10,17,8,45,BROOKLYN,230.0,FLATBUSH AVENUE
148200,2019,10,17,8,0,BROOKLYN,170.0,BROADWAY
256944,2019,10,17,16,15,MANHATTAN,362.57142857142856,AVENUE OF THE AMERICAS
149437,2019,10,17,16,15,BROOKLYN,64.0,14 AVENUE
149458,2019,10,17,16,15,BROOKLYN,213.75,FLATBUSH AVENUE
150426,2019,10,17,22,45,BROOKLYN,41.25,18 AVENUE
150379,2019,10,17,22,15,BROOKLYN,152.0,NOSTRAND AVENUE
148772,2019,10,17,11,45,BROOKLYN,187.0,CONEY ISLAND AVENUE
148649,2019,10,17,11,0,BROOKLYN,47.5,AVENUE U
150127,2019,10,17,20,45,BROOKLYN,191.0,8 AVENUE
257402,2019,10,17,20,15,MANHATTAN,462.2,1 AVENUE
257376,2019,10,17,20,0,MANHATTAN,357.0,5 AVENUE
255950,2019,10,17,7,0,MANHATTAN,290.0,AMSTERDAM AVENUE
148039,2019,10,17,7,0,BROOKLYN,208.4,ATLANTIC AVENUE
256857,2019,10,17,15,30,MANHATTAN,383.0,AVENUE OF THE AMERICAS
149284,2019,10,17,15,15,BROOKLYN,59.0,10 AVENUE
149254,2019,10,17,15,0,BROOKLYN,124.5,86 STREET
9950,2019,10,17,15,15,BRONX,76.0,EAST 167 STREET
149353,2019,10,17,15,30,BROOKLYN,133.0,NOSTRAND AVENUE
149966,2019,10,17,19,30,BROOKLYN,244.0,TILLARY STREET
149113,2019,10,17,14,0,BROOKLYN,601.5,BROOKLYN QUEENS EXPRESSWAY
256726,2019,10,17,14,15,MANHATTAN,224.0,LEXINGTON AVENUE
419677,2019,10,17,14,45,QUEENS,94.0,LIBERTY AVENUE
149760,2019,10,17,18,15,BROOKLYN,224.8,CONEY ISLAND AVENUE
257216,2019,10,17,18,30,MANHATTAN,237.0,LEXINGTON AVENUE
149809,2019,10,17,18,30,BROOKLYN,135.0,NOSTRAND AVENUE
257232,2019,10,17,18,45,MANHATTAN,413.0,7 AVENUE
419413,2019,10,17,10,0,QUEENS,309.0,QUEENS BOULEVARD
419455,2019,10,17,10,45,QUEENS,177.5,QUEENS BOULEVARD
419451,2019,10,17,10,45,QUEENS,140.0,HILLSIDE AVENUE
148584,2019,10,17,10,30,BROOKLYN,251.5,FLATBUSH AVENUE
148508,2019,10,17,10,0,BROOKLYN,206.75,FLATBUSH AVENUE
256333,2019,10,17,10,30,MANHATTAN,213.5,YORK AVENUE
149085,2019,10,17,13,45,BROOKLYN,225.0,MYRTLE AVENUE
149075,2019,10,17,13,45,BROOKLYN,1052.5,BROOKLYN QUEENS EXPRESSWAY
256655,2019,10,17,13,45,MANHATTAN,348.4,2 AVENUE
256631,2019,10,17,13,30,MANHATTAN,359.0,7 AVENUE
147978,2019,10,17,6,30,BROOKLYN,71.66666666666667,FULTON STREET
147888,2019,10,17,6,0,BROOKLYN,42.0,AVENUE P
420183,2019,10,17,23,45,QUEENS,29.5,QUEENS BOULEVARD
150585,2019,10,17,23,45,BROOKLYN,105.8,ATLANTIC AVENUE
257728,2019,10,17,23,0,MANHATTAN,198.0,BROADWAY
150607,2019,10,17,23,45,BROOKLYN,140.0,NOSTRAND AVENUE
147203,2019,10,17,1,30,BROOKLYN,36.4,ATLANTIC AVENUE
260713,2019,10,18,22,0,MANHATTAN,132.5,WEST 57 STREET
154022,2019,10,18,22,15,BROOKLYN,39.0,KINGS HIGHWAY
153396,2019,10,18,18,15,BROOKLYN,116.0,86 STREET
260159,2019,10,18,18,15,MANHATTAN,175.0,3 AVENUE
153399,2019,10,18,18,15,BROOKLYN,71.0,AVENUE U
260124,2019,10,18,18,0,MANHATTAN,213.33333333333331,3 AVENUE
260124,2019,10,18,18,0,MANHATTAN,213.33333333333331,3 AVENUE
