lat1,lon1,lat2,lon2,street,speed,signed,region,distance
40.834363772969816,-73.85016676468439,40.835103762129,-73.8503566223602,glebe avenue,25,no,Bronx,0.05202247114076726
40.837390629274175,-73.85094759565499,40.83749619439391,-73.8507874245999,glebe avenue,25,no,Bronx,0.011114138788022615
40.838496741431534,-73.84916596583662,40.83944603070978,-73.84811411517421,glebe avenue,25,no,Bronx,0.08561217698635706
40.814902200176455,-73.80353079580955,40.815208445413475,-73.80286300062694,glennon place,25,no,Bronx,0.040892592511331566
40.835644435442426,-73.84806409308341,40.836444124296975,-73.84923336372873,glover street,25,no,Bronx,0.0824633588179035
40.84418491470211,-73.91745362738294,40.843830710419006,-73.9165572524152,goble place,25,no,Bronx,0.05295053040580357
40.87746581629443,-73.90719577486509,40.8781417674287,-73.90670377376011,godwin terrace,25,no,Bronx,0.05328835859644651
40.87086493366979,-73.89779104621977,40.87145352466047,-73.89732863370944,goulden avenue,25,no,Bronx,0.04728932496417661
40.88227583486196,-73.88836629686705,40.88278922004649,-73.8880403303969,goulden avenue,25,no,Bronx,0.03932456273143542
40.87349800922578,-73.8366315038408,40.87518926527241,-73.83751911761317,grace avenue,20,yes,Bronx,0.12562343631634845
40.876875908696256,-73.83841156883882,40.87712782229124,-73.83855338473086,grace avenue,25,no,Bronx,0.01890353913530992
40.87842078659008,-73.83922247313859,40.88063116369728,-73.84046353936083,grace avenue,25,no,Bronx,0.16579804975441684
40.869024266057075,-73.83447818242212,40.86988215094056,-73.8349038261506,grace avenue,25,no,Bronx,0.06325720851722201
40.88817640281877,-73.84376714583709,40.888465702130475,-73.8438795467037,grace avenue,25,no,Bronx,0.020812597335884885
40.85989671206369,-73.82961091840913,40.859970374633114,-73.82956398728817,grace avenue,25,no,Bronx,0.005646434236793695
40.81342151678962,-73.82238036286344,40.81441373970239,-73.8229721554406,graff avenue,25,no,Bronx,0.07516829953265837
40.846464367836354,-73.91686065309666,40.846810617615965,-73.91524243908725,grand avenue,25,no,Bronx,0.08809650490000755
40.85194704512009,-73.91077816128308,40.852089129909466,-73.91078422001574,grand avenue,25,no,Bronx,0.009809545741421821
40.82702973603352,-73.92284164562541,40.82747443459755,-73.92259566126074,grand concourse,25,no,Bronx,0.03328450561054055
40.8278746643843,-73.92195808509751,40.828380670631475,-73.92166012441515,grand concourse,25,no,Bronx,0.03824988005634759
40.82075425060822,-73.92610547059098,40.820835428812025,-73.92591915984133,grand concourse,25,no,Bronx,0.011258880576620427
40.82692938428369,-73.92246720839489,40.827366934136755,-73.92222102887735,grand concourse,25,no,Bronx,0.03283431417186477
40.813312026129154,-73.93039748235788,40.81450429064057,-73.92919347629783,grand concourse,25,no,Bronx,0.10369520530799828
40.83022056033065,-73.92085307011308,40.830920875897725,-73.92046362139901,grand concourse,25,yes,Bronx,0.0524585170587352
40.81304898342393,-73.92988242713227,40.81450195060461,-73.92891955269516,grand concourse,25,yes,Bronx,0.1122507065197577
40.8149062003609,-73.92892805938237,40.816564834399635,-73.92830285968921,grand concourse,25,yes,Bronx,0.11905211141933578
40.82840976280039,-73.92175682491752,40.8285834389746,-73.92166424690744,grand concourse,25,yes,Bronx,0.012929386266122505
40.83463319996224,-73.91830496160462,40.83468208620935,-73.91827621027886,grandview place,25,no,Bronx,0.0036945825099408813
40.82682067963072,-73.91887375312116,40.82755571262607,-73.9184691391394,grant avenue,25,no,Bronx,0.05497538813016225
40.887680111947645,-73.84705098791272,40.887788643930826,-73.84633426781215,grenada place,25,no,Bronx,0.038272930307268034
40.884443314307596,-73.9074738281546,40.884517511973634,-73.90733427315814,greystone avenue,25,no,Bronx,0.00892347473258282
40.812964544278366,-73.89581999309814,40.812540423102114,-73.89480305321831,grinnell place,25,no,Bronx,0.0608191830134641
40.844312291079405,-73.82508090016336,40.844257922565134,-73.8240999844267,griswold avenue,25,no,Bronx,0.051538695670182884
40.90020619585931,-73.90537771620859,40.900208854255254,-73.90545479440324,grosvenor avenue,25,no,Bronx,0.004039808488229637
40.851075211751656,-73.88716059108839,40.851158414329404,-73.88693067131341,grote street,25,no,Bronx,0.013345162064563378
40.850713545793546,-73.88420078823577,40.85048052875345,-73.88341802821941,grote street,25,no,Bronx,0.04405350317156935
40.840052851857706,-73.86393889076714,40.840242340811415,-73.86328154930402,guerlain street,20,yes,Bronx,0.03684621455163131
40.83905135963261,-73.86735727232025,40.83925103340852,-73.86667511136726,guerlain street,25,no,Bronx,0.03831262948508246
40.87581854339112,-73.84174287713205,40.8763395979941,-73.84201620718216,gunther avenue,20,yes,Bronx,0.03870029557700316
40.87242198838413,-73.83996055663438,40.87414553638746,-73.84086144979602,gunther avenue,20,yes,Bronx,0.12795129860914126
40.86571832224285,-73.83659900683864,40.866623888281886,-73.83711255659917,gunther avenue,25,no,Bronx,0.0680327007306021
40.85748521237269,-73.83629013558124,40.85895614620921,-73.83624490867555,gunther avenue,25,no,Bronx,0.10152796722472478
40.89065601086628,-73.84874294273258,40.8909059081812,-73.84863535323893,gunther avenue,25,no,Bronx,0.018141037751193825
40.84492288488325,-73.84943457534537,40.84639122327639,-73.85057864159097,haight avenue,25,no,Bronx,0.11772835127689915
40.857615837101264,-73.90980412625936,40.85829707804777,-73.91020960808692,hall of fame terrace,25,no,Bronx,0.051585651334172734
40.80228007856283,-73.8779078784458,40.80431254278965,-73.87841114805599,halleck street,25,no,Bronx,0.14270783714321245
40.80565579268074,-73.87929662773712,40.80572542628744,-73.87937899574398,halleck street,25,no,Bronx,0.006460577851922634
40.84282092194803,-73.84468515039936,40.84355009406164,-73.84327796410673,halperin avenue,25,no,Bronx,0.08927119096839667
40.8356596420789,-73.84559362934247,40.8357631792274,-73.84526296391459,halsey street,25,no,Bronx,0.01874470812994485
40.87079737389973,-73.84491083077017,40.871263550972174,-73.84354540719477,hammersley avenue,25,no,Bronx,0.07842329415463728
40.873230943853,-73.83746168241066,40.87349800922578,-73.8366315038408,hammersley avenue,25,no,Bronx,0.04722789349122277
40.871614341428774,-73.84245622387563,40.871884314309675,-73.84162510731284,hammersley avenue,25,yes,Bronx,0.047352677130414335
40.860791312668994,-73.9119528116729,40.86153748466722,-73.9108372422449,hampden place,25,no,Bronx,0.0778891462671667
40.804673535155594,-73.79252599967509,40.8046025759482,-73.79228579255522,hanus street,25,no,Bronx,0.013513137385312977
40.812942596323815,-73.82726490734956,40.81324253911197,-73.82639216476656,harding avenue,25,no,Bronx,0.050218337816647377
40.82226158000799,-73.80626508466587,40.8221913492514,-73.80722679717888,harding avenue,25,no,Bronx,0.05064478340253808
40.8521493727954,-73.9206976582703,40.85223683006569,-73.92088259305717,harlem river park bridge,25,no,Bronx,0.011415440204304787
40.88421234772171,-73.83472126557395,40.884653332085634,-73.83433556523408,harper avenue,25,no,Bronx,0.036523757370884334
40.885741858899735,-73.83447426227734,40.88540838578842,-73.83472080422172,harper court,25,no,Bronx,0.02638581345570468
40.838679866782456,-73.8356686087193,40.83958132202042,-73.83376761188572,harrington avenue,25,no,Bronx,0.11744877426212452
40.8488039784209,-73.9149405861391,40.84997575727545,-73.91415694928371,harrison avenue,25,no,Bronx,0.09068577150221432
40.82976117044171,-73.87373011565228,40.830023410052384,-73.87378525488555,harrod avenue,25,no,Bronx,0.01832482088154151
40.82905554977385,-73.87443911057646,40.82928410977389,-73.87363538556457,harrod place,25,no,Bronx,0.04498190279720387
40.81169570519268,-73.84632552280459,40.811680978794186,-73.84644216307531,hart street,25,no,Bronx,0.0061990123055337115
40.81559309894243,-73.80400655335974,40.815897309913,-73.80320070864576,hatting place,25,no,Bronx,0.04717385665772436
40.81731835295966,-73.84448587502305,40.81806490896844,-73.84465638918095,havemeyer avenue,25,no,Bronx,0.05228476730658485
40.82800811028613,-73.84700006110388,40.828375548093106,-73.84708101627588,havemeyer avenue,25,no,Bronx,0.025707156681527718
40.829541628843174,-73.8473198150574,40.83019738210356,-73.84747144615028,havemeyer avenue,25,no,Bronx,0.0459420067961726
40.829255059873155,-73.8599387377825,40.82967305396829,-73.85682328386741,haviland avenue,25,no,Bronx,0.16582023339888616
40.830512074672576,-73.85054353655494,40.830909496775924,-73.84764363934244,haviland avenue,25,no,Bronx,0.1544456633211279
40.84551200287666,-73.79045531516061,40.84561608141706,-73.79001387663908,hawkins street,25,no,Bronx,0.024221063932363358
40.788121868129736,-73.88449019996273,40.788186335131286,-73.8844193675597,hazen street,25,no,Bronx,0.005795585553965806
40.86839542141161,-73.90792799118378,40.86886004085824,-73.90722353873531,heath avenue,25,no,Bronx,0.04888339168254727
40.8710679915946,-73.905643322881,40.87139235637221,-73.9054883049413,heath avenue,25,no,Bronx,0.02380987955396886
40.8710679915946,-73.905643322881,40.870889864675576,-73.90502625935437,heath avenue,25,no,Bronx,0.03458060718826772
40.87819058442796,-73.92163803886439,40.87819308544261,-73.92163429498669,henry hudson bridge,40,yes,Bronx,0.0002612159898613652
40.878141296183905,-73.92158385561044,40.87814483411688,-73.92157853612053,henry hudson bridge,40,yes,Bronx,0.0003704370903759984
40.879731057442434,-73.91906518730848,40.88022005840901,-73.9185037270653,henry hudson parkway,50,yes,Bronx,0.044758294007454735
40.879760004820405,-73.91922803474597,40.88023922835777,-73.91862841536903,henry hudson parkway,50,yes,Bronx,0.0456043786588763
40.90753161400005,-73.88638684499995,40.90822081300007,-73.88604227499997,henry hudson parkway,50,yes,Bronx,0.05086408606397495
40.90303118763927,-73.8881774806062,40.903287110411895,-73.88806598895417,henry hudson parkway,50,yes,Bronx,0.018599529618419448
40.903116776118395,-73.88803457203784,40.903916343564454,-73.88770261698215,henry hudson parkway,50,yes,Bronx,0.057846328029484764
40.87886388600003,-73.87348469599993,40.88014267900007,-73.87307476199999,hull avenue,25,no,Bronx,0.0908165105445356
40.82035992300007,-73.83789888399997,40.820317633000066,-73.83733893299996,jay place,25,no,Bronx,0.02949782251636825
40.84209092200007,-73.92010805999995,40.84244203200007,-73.92091481499995,jesup place,25,no,Bronx,0.04872706319784074
40.84547960700007,-73.91536356799999,40.84589753500006,-73.91508321999999,inwood avenue,25,no,Bronx,0.0323647600931036
40.847564514000055,-73.91023643999995,40.84740914800005,-73.90942547599997,henwood place,25,no,Bronx,0.04382563184436322
40.86031387400004,-73.90948605099999,40.86282324000007,-73.90755121499996,loring place north,25,no,Bronx,0.2006429324299316
40.892204073000066,-73.91687449999995,40.892197432000046,-73.91665539599995,kipp road,20,yes,Bronx,0.01148236773835409
40.89503876100008,-73.91142032299996,40.89536745000004,-73.91174167699995,independence avenue,25,no,Bronx,0.028241207234422312
40.89481783100007,-73.91140126499994,40.89503876100008,-73.91142032299996,independence avenue,20,yes,Bronx,0.015277776053855222
40.88861213300004,-73.90961094899995,40.88857907800008,-73.90952050599998,henry hudson parkway east,25,no,Bronx,0.005256849835524701
40.889258322000046,-73.90976073099996,40.889495845000056,-73.90975127199994,henry hudson parkway west,25,no,Bronx,0.01639760829516604
40.90303398000003,-73.91008004999998,40.903858779000075,-73.90963215699999,hudson river road,25,no,Bronx,0.06155637665041103
40.818513473000046,-73.90210885499994,40.81781439300004,-73.90087920899998,macy place,25,no,Bronx,0.08051241621983883
40.84458482700006,-73.90083239499995,40.84443488200003,-73.899527032,ittner place,25,no,Bronx,0.06918153757359356
40.826067333000026,-73.89721207199995,40.826192284000065,-73.89712958299998,intervale avenue,25,no,Bronx,0.009645462325572044
40.828771162000066,-73.89639714999998,40.83042278800008,-73.89669774599997,lyman place,25,no,Bronx,0.11505210540071055
40.825954873000065,-73.88783410399999,40.826020905000064,-73.88635174199999,lowell street,25,no,Bronx,0.0778336101653895
40.87480312600008,-73.88345186099997,40.87497452900004,-73.88414937799996,lisbon place,25,no,Bronx,0.03840128659481375
40.876609200000075,-73.87654606099994,40.876309956000064,-73.87589651699994,holt place,20,yes,Bronx,0.039797116530867364
40.87987383000007,-73.87595775199999,40.88168012600005,-73.87533841199995,kings college place,25,no,Bronx,0.12879367659187652
40.89860161400003,-73.89709291599996,40.898489832000045,-73.89843048599994,lakeview place,25,no,Bronx,0.07045767042494923
40.88126301900007,-73.88428699899998,40.883140516000026,-73.88208765599995,knox place,25,no,Bronx,0.17335515984722616
40.89563089800004,-73.87572529099998,40.89686577100008,-73.87573584699999,herkimer place,25,no,Bronx,0.08521352886112098
40.821640172000066,-73.86111516999995,40.82383483800004,-73.86162599799998,leland avenue,25,no,Bronx,0.15378889047181005
40.80664161100003,-73.85662550299999,40.80656946400006,-73.85571725899995,l street,25,no,Bronx,0.047880286341875015
40.80681964700005,-73.85665242899995,40.80680644200004,-73.85573981899995,k street,25,no,Bronx,0.04785821011439407
40.806533129000066,-73.85571677199994,40.80652664300004,-73.85522582899995,j street,25,no,Bronx,0.02574489066936134
40.80689728600004,-73.85574846399999,40.80692020200007,-73.85568576699995,i street,25,no,Bronx,0.0036478318873447227
40.817318353000076,-73.84448587499998,40.817399961000035,-73.84388196599997,lacombe avenue,25,no,Bronx,0.0321557785479769
40.84541849500005,-73.86144498399995,40.84592362500007,-73.85901331999997,kinsella street,25,no,Bronx,0.13210284811731166
40.84028148500005,-73.84952456999997,40.840657574000026,-73.85015848299997,hubbell street,25,no,Bronx,0.042155275515524386
40.84498852000007,-73.84554327899997,40.84578232600006,-73.84642950199999,jarrett place,25,no,Bronx,0.07181200681327883
40.85047674900005,-73.84475920499995,40.85018389000004,-73.84396442899998,loomis street,25,no,Bronx,0.04628833369369538
40.84841464500005,-73.83593502499997,40.848365043000065,-73.83503684699997,laurie avenue,25,no,Bronx,0.047187736306688884
40.85833202100008,-73.85405564799999,40.85976836200007,-73.85401522999996,hering avenue,25,no,Bronx,0.09913590133912956
40.87120346300003,-73.85364263299994,40.873284314000045,-73.85357769499996,hering avenue,25,no,Bronx,0.14362766879488725
40.871884314000056,-73.84162510699997,40.873505634000026,-73.84247182699994,kingsland avenue,20,yes,Bronx,0.12034804849442585
40.90156050500008,-73.84680366499998,40.90316137600007,-73.84657910499998,hoxie street,25,no,Bronx,0.11109124324705301
40.813370991000056,-73.80878556599998,40.81217802200007,-73.80779140999994,magnolia place,25,no,Bronx,0.09743180021596236
40.813786433000075,-73.80785726299996,40.81258909600007,-73.80686163799999,holly place,25,no,Bronx,0.09772753348877376
40.83649511300007,-73.82723267499995,40.83607003900005,-73.82694167399995,hobart avenue,25,no,Bronx,0.03305960386729602
40.837882850000035,-73.82482747099994,40.838851360000035,-73.82486360899999,kearney avenue,30,yes,Bronx,0.06685765923954959
40.88595127400004,-73.82259073799997,40.886132322000044,-73.82282257799993,hutchinson avenue,25,no,Bronx,0.017420894376658034
40.83915483700008,-73.78543921599999,40.83952199500004,-73.78361183699997,horton street,25,no,Bronx,0.09906009788245516
40.850713006000035,-73.78616025699995,40.85110398300003,-73.78460216299999,kirby street,25,no,Bronx,0.0859814734826447
40.83973625300007,-73.78368995399995,40.840097739000036,-73.78171103399995,horton street,25,no,Bronx,0.10666385495950326
40.84653269600005,-73.78344742599995,40.84660295400005,-73.78346915399999,leeward lane,25,no,Bronx,0.0049799701764431685
40.84653269600005,-73.78344742599995,40.846568183000045,-73.78323515799997,leeward lane,25,no,Bronx,0.01138925340615876
40.84557955700007,-73.78349682899994,40.845766234000045,-73.78252259599998,landing way,25,no,Bronx,0.052650800047851415
40.84631604800006,-73.78337826799998,40.84653269600005,-73.78344742599995,leeward lane,25,no,Bronx,0.01538250745199334
40.83899037400005,-73.91859338899997,40.83927351300008,-73.91852495999996,jerome avenue,25,no,Bronx,0.019864039375928243
40.81363487000005,-73.80912012399995,40.81331022200004,-73.80900648999993,magnolia place,25,no,Bronx,0.02318043732961113
40.817318353000076,-73.84448587499998,40.81710412500007,-73.84411170799996,lacombe avenue,25,no,Bronx,0.024561623196274977
40.84414146300003,-73.82827203099998,40.84438216000007,-73.82871110999997,jarvis avenue,25,no,Bronx,0.02837704511106165
40.90930602900005,-73.90681376999999,40.90938526700006,-73.90664961099999,independence avenue,25,no,Bronx,0.010185817762867744
40.910405119000075,-73.90573486899994,40.91091978300005,-73.90544051899997,independence avenue,25,no,Bronx,0.03871304244021104
40.84100565500006,-73.84331592499996,40.84105690400003,-73.84328501099998,lane avenue,25,no,Bronx,0.0038897872892137307
40.84599074700003,-73.91716231999997,40.84606513700004,-73.91718245699997,macombs road,25,no,Bronx,0.0052405273984699
40.84100565500006,-73.84331592499996,40.84152934700006,-73.84338960699995,lane avenue,25,no,Bronx,0.036342438170298114
40.87060153900006,-73.86932882299999,40.870605986000044,-73.86843160299998,lester street,25,no,Bronx,0.04699854035065948
40.846672437000045,-73.83550854599997,40.84665401700005,-73.83519595999995,libby place,25,no,Bronx,0.01642879580002728
40.81474374100003,-73.85952807699994,40.81487142100008,-73.85931292999999,leland avenue,25,no,Bronx,0.01431227874592626
40.87920565100006,-73.91672515299996,40.87902805500005,-73.91707278999995,knolls crescent,25,no,Bronx,0.02194742157309096
40.900032985000045,-73.90585867899995,40.900206196000056,-73.90537771599999,henry hudson parkway east,25,no,Bronx,0.027874811726383588
40.845835683000075,-73.83620047499993,40.84612824700002,-73.83592912599994,libby place,25,no,Bronx,0.024692780845456862
40.87948222200004,-73.91674393099998,40.87902805500005,-73.91707278999995,knolls crescent,25,no,Bronx,0.03576060858608925
40.83618673400008,-73.88425062599998,40.83647882800005,-73.88408068999995,longfellow avenue,25,no,Bronx,0.022035541276195742
40.900032985000045,-73.90585867899995,40.90014744000007,-73.90579594999997,henry hudson parkway east,25,no,Bronx,0.008553594201972414
40.81474374100003,-73.85952807699994,40.81506582000004,-73.85957794799998,leland avenue,25,no,Bronx,0.02237782573945641
40.844628983000064,-73.83653452999994,40.84454722000004,-73.83602880099994,lee street,25,no,Bronx,0.027095020114047158
40.84612824700002,-73.83592912599994,40.846672437000045,-73.83550854599997,libby place,25,no,Bronx,0.04354067688139676
40.84613946400003,-73.83615503199997,40.84612824700002,-73.83592912599994,libby place,25,no,Bronx,0.011862880380388359
40.846672437000045,-73.83550854599997,40.84711747500006,-73.83516458499997,libby place,25,no,Bronx,0.03560774852866312
40.83623948300004,-73.84470423699997,40.835241716000034,-73.84320645499997,kinnear place,25,no,Bronx,0.10441280675843499
40.83935661200008,-73.84361296099996,40.840073846000045,-73.84330693899994,lane avenue,25,no,Bronx,0.05202535618281747
40.83980549300003,-73.84306393199995,40.840073846000045,-73.84330693899994,lane avenue,25,no,Bronx,0.02247377229785295
40.84276129300008,-73.85089003999997,40.84387515800007,-73.85109781799997,hone avenue,25,no,Bronx,0.07762831616010141
40.87399200600004,-73.85577193399995,40.874255686000026,-73.85550453499997,laconia avenue,25,no,Bronx,0.0229613997549624
40.86710162400004,-73.83934709899995,40.867029258000066,-73.83949437299998,kingsland avenue,25,no,Bronx,0.009189855370540156
40.84822371800004,-73.83144106699996,40.84817103200004,-73.83117147699994,hobart avenue,25,no,Bronx,0.014586552946764888
40.90073134000005,-73.90666001999995,40.90079727700004,-73.90657542799994,henry hudson parkway west,25,no,Bronx,0.0063496597772829035
40.862096052000034,-73.91212030599996,40.862177992000056,-73.91197066599996,major deegan expressway,25,no,Bronx,0.009665639526822171
40.824715575000035,-73.83680387999993,40.824909485000035,-73.83654047399995,lafayette avenue,25,no,Bronx,0.01922685542922432
40.886781055000036,-73.87783267699994,40.887058654000036,-73.87799150799998,jerome avenue,30,yes,Bronx,0.020883466935277418
40.849599652000045,-73.91649279099994,40.849606685000026,-73.91643600199995,macombs road,25,no,Bronx,0.003014925010811309
40.824438860000036,-73.83901960899993,40.82442683000005,-73.83869801899993,lafayette avenue,25,no,Bronx,0.0168774208702235
40.82473740700004,-73.83593045599997,40.82488830400007,-73.83585540099996,hutchinson river parkway sr,25,no,Bronx,0.011130880945110236
40.881196524000075,-73.881427064,40.881203245000044,-73.88143042099996,kossuth avenue,25,no,Bronx,0.0004959846647614328
40.824715575000035,-73.83680387999993,40.82466962600006,-73.83650704099996,lafayette avenue,25,no,Bronx,0.01587930740168857
40.84057846800005,-73.83812516499995,40.84058521900005,-73.83801379699997,hutchinson river parkway sr,25,no,Bronx,0.0058547740109652895
40.84947462700006,-73.91609489899997,40.849914539000046,-73.91606267299994,macombs road,25,no,Bronx,0.03040256904567992
40.881196524000075,-73.881427064,40.881371235000074,-73.88137302999995,kossuth avenue,25,no,Bronx,0.012383489559594098
40.89981460400003,-73.89127807199999,40.89997143000005,-73.89083699799994,henry hudson parkway et 24 sb,50,yes,Bronx,0.02550361977100681
40.82473740700004,-73.83593045599997,40.82503697800007,-73.83599587799995,hutchinson river parkway sr,25,no,Bronx,0.02095398702159151
40.86682913300007,-73.83922225799995,40.86710162400004,-73.83934709899995,kingsland avenue,25,no,Bronx,0.019907785367994597
40.84950481300007,-73.78842659799993,40.850330013000075,-73.78870940699994,hunter avenue,25,no,Bronx,0.058838604601987636
40.83659754300004,-73.92223135599994,40.836568151000044,-73.92199010899999,jerome avenue,25,no,Bronx,0.012804933136581185
40.889258322000046,-73.90976073099996,40.88947812400005,-73.90953363999995,henry hudson parkway west,25,no,Bronx,0.019273444555102468
40.84267569900004,-73.91798217999997,40.84271309300004,-73.91807705499997,macombs road,25,no,Bronx,0.005601456756622611
40.83182503500007,-73.89284908199994,40.831853942000066,-73.89281835199995,intervale avenue,25,no,Bronx,0.002563756698987721
40.83182503500007,-73.89284908199994,40.83235286700005,-73.89268644999999,intervale avenue,25,no,Bronx,0.03740645714108225
40.879163015000074,-73.83340100899994,40.87993669300005,-73.83383890499994,hunter avenue,25,no,Bronx,0.058104813457828676
40.85883914100003,-73.78726222599994,40.85893686500003,-73.78716624499998,high island path,25,no,Bronx,0.0084117954856947
40.89481783100007,-73.91140126499994,40.89496805200002,-73.91125064799995,independence avenue,20,yes,Bronx,0.013025001252993105
40.87966633233543,-73.91688800417802,40.87979126075811,-73.91694354990489,henry hudson parkway east,25,no,Bronx,0.009098227983376457
40.88861213334332,-73.90961094918589,40.88872945170289,-73.90911084878661,henry hudson parkway east,25,no,Bronx,0.027411476042035133
40.880863398327214,-73.9191102217593,40.88079598334798,-73.91904011420985,henry hudson parkway west,25,no,Bronx,0.005926388796903797
40.88824432321701,-73.91130903738213,40.88828539975145,-73.91115204632985,henry hudson parkway west,25,no,Bronx,0.00869611542530737
40.889508434566665,-73.90900678823266,40.8897442601895,-73.90894548594538,henry hudson parkway west,25,no,Bronx,0.01658661053429691
40.900731339679616,-73.9066600199439,40.90101392375362,-73.90649542962034,henry hudson parkway west,25,no,Bronx,0.02131889262911833
40.86541353930346,-73.85382939760859,40.86765022967444,-73.85375749591168,hering avenue,20,yes,Bronx,0.15438675055731382
40.84707576923142,-73.84657193524656,40.84790378313311,-73.84721764218041,hering avenue,25,no,Bronx,0.06640278046768086
40.86110670311189,-73.85396878802908,40.86297238087076,-73.85390773215607,hering avenue,25,no,Bronx,0.12877903675495225
40.82392042898465,-73.85548742190696,40.824332243838064,-73.85242227516785,hermany avenue,25,no,Bronx,0.16316216183477125
40.836113023597186,-73.84235326678981,40.83605881965883,-73.84277234097074,herschell street,25,no,Bronx,0.022279246290659933
40.81716453741353,-73.90153645364437,40.81781439291996,-73.90087920930802,hewitt place,25,no,Bronx,0.05655056146316668
40.87709988035528,-73.85254995012008,40.87730617314145,-73.85211358287552,hicks street,25,no,Bronx,0.02692578462863965
40.900026242417205,-73.8425673360137,40.90224170968718,-73.84366484525634,hill avenue,25,no,Bronx,0.16331990841198687
40.88865282226999,-73.83822841470953,40.89094384608171,-73.83910191002508,hill avenue,25,no,Bronx,0.16457506725528478
40.88229312163031,-73.8916236997739,40.88234740291034,-73.89163328115097,hillman avenue,25,no,Bronx,0.0037791036096598337
40.84420101526467,-73.82931688416681,40.845644050332744,-73.83025797522531,hobart avenue,25,no,Bronx,0.11111751473709527
40.84822371785037,-73.83144106665183,40.84931633118378,-73.831310840323,hobart avenue,25,no,Bronx,0.07570272240818775
40.83670663910016,-73.82675245925857,40.838673181222354,-73.82806659269903,hobart avenue,25,no,Bronx,0.1521750532396175
40.82679606608565,-73.89090701924351,40.82863798555462,-73.89087899726786,hoe avenue,20,yes,Bronx,0.1271076173286071
40.82101520508768,-73.8902360350649,40.8231524772051,-73.89042184309352,hoe avenue,25,no,Bronx,0.1478006694071109
40.83707364073597,-73.88682028492816,40.838169304569824,-73.88617115517462,hoe avenue,25,no,Bronx,0.08290599073953424
40.85422927985741,-73.89003181611538,40.85603182520862,-73.88844989784445,hoffman street,25,no,Bronx,0.14946749528988
40.843269250175815,-73.86348377355728,40.844150875362686,-73.86380094016124,holland avenue,25,no,Bronx,0.06306499761516156
40.850723149653675,-73.8659017537629,40.85238407336635,-73.8658204388621,holland avenue,25,no,Bronx,0.11468940707422767
40.857889835347684,-73.86564299272987,40.8596021885902,-73.86558633813894,holland avenue,25,no,Bronx,0.11819650276630735
40.87334376200505,-73.86529516464009,40.87411060761849,-73.86512403894318,holland avenue,25,no,Bronx,0.053669337999422466
40.87684298901279,-73.86471697071157,40.87753323127368,-73.86442465597304,holland avenue,25,no,Bronx,0.0500298639857799
40.88336329058342,-73.83056938436954,40.883524886164594,-73.83005650640263,hollers avenue,25,no,Bronx,0.029082652225802037
40.88682915903848,-73.82010614468277,40.88728082644906,-73.81936268593915,hollers avenue,25,no,Bronx,0.049871981851535074
40.82179966302408,-73.81613447862327,40.82319257707581,-73.816657758149,hollywood avenue,25,no,Bronx,0.09995344731559652
40.81353398060878,-73.8128742878181,40.81360777627794,-73.81297369977636,hollywood avenue,25,no,Bronx,0.007286469154065817
40.83693360640086,-73.82619432740627,40.83737448644342,-73.82638949557872,hollywood avenue,25,no,Bronx,0.032095778555679584
40.8285554916427,-73.89189262044806,40.82863798555462,-73.89087899726786,home street,20,yes,Bronx,0.05343250944051413
40.82854131742789,-73.90346182929994,40.82839205335063,-73.90283093330089,home street,25,no,Bronx,0.034635003163339895
40.8283970212056,-73.89505912437903,40.82831542841433,-73.89488195074142,home street,25,no,Bronx,0.010859919310528751
40.821037625186314,-73.85480911904557,40.82144929704748,-73.8517519708767,homer avenue,25,no,Bronx,0.1627544249357082
40.844330455586096,-73.85115343158554,40.845664063845504,-73.85219241924472,hone avenue,25,no,Bronx,0.10692349322594004
40.862286521006176,-73.85771169443909,40.86304450739817,-73.85780519785158,hone avenue,25,no,Bronx,0.052533003040127216
40.842274825722654,-73.8847481857801,40.84310178831692,-73.88404140228886,honeywell avenue,25,no,Bronx,0.06802975595288341
40.84711169714718,-73.8830726759632,40.846701842815826,-73.88245714578062,hornaday place,25,no,Bronx,0.04289696677995485
40.81223294489456,-73.8257965725537,40.81324253911197,-73.82639216476656,hosmer avenue,25,no,Bronx,0.0763431883154868
40.81156179164344,-73.8473158913153,40.81291289171662,-73.84769180613193,howe avenue,25,no,Bronx,0.09529086901512936
40.88736476737017,-73.9158097467224,40.88853067275239,-73.91563886384245,hudson manor terrace,20,yes,Bronx,0.08094870059243847
40.83266715156782,-73.8609661349791,40.83267426520524,-73.86107330808666,hugh j grant circle,25,no,Bronx,0.005638454541388557
40.83334918121977,-73.85984078632322,40.833164771636966,-73.86003635739195,hugh j grant circle,25,no,Bronx,0.016339738293216863
40.84597365725853,-73.89223901771645,40.84658562792447,-73.89187798667973,hughes avenue,25,no,Bronx,0.04627234703306704
40.851349470801495,-73.88878387637477,40.85274271130714,-73.88807436164245,hughes avenue,25,no,Bronx,0.1030764246040562
40.85362660368486,-73.88819183738337,40.8544259076296,-73.88753440598799,hughes avenue,25,no,Bronx,0.0650276369591713
40.88658485730537,-73.81866176602762,40.88728082644906,-73.81936268593915,huguenot avenue,25,no,Bronx,0.0604460550912175
40.872458975701186,-73.87806496482625,40.873800364894976,-73.87668599296416,hull avenue,20,yes,Bronx,0.11740841013430847
40.87097864934526,-73.88086157220373,40.871065515761025,-73.88069070371294,hull avenue,25,no,Bronx,0.010772038834945137
