Y,M,D,HH,MM,BOROUGH_x,LATITUDE_x,LONGITUDE_x,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL,DIRECTION,LATITUDE_y,LONGITUDE_y
2020,10,15,16,30,QUEENS,40.75411,-73.898705,BROOKLYN QUEENS EXPRESSWAY,NORTHERN BOULEVARD,,2.0,0,20.7,0.0,0.0,0.0,18.7,191.0,QUEENS,296,EB,40.757811104786526,-73.79076849949568
2020,10,15,16,0,BRONX,40.878643,-73.871605,EAST GUN HILL ROAD,WEBSTER AVENUE,,1.0,0,20.7,0.0,0.0,0.0,18.7,191.0,BRONX,107,SB,40.84252768540179,-73.90384248224866
2020,10,15,16,0,BRONX,40.878643,-73.871605,EAST GUN HILL ROAD,WEBSTER AVENUE,,1.0,0,20.7,0.0,0.0,0.0,18.7,191.0,BRONX,125,NB,40.84252768540179,-73.90384248224866
2020,10,15,7,30,QUEENS,40.752995,-73.91068,NEWTOWN ROAD,NORTHERN BOULEVARD,,1.0,0,12.9,0.0,0.0,0.0,7.9,204.0,QUEENS,212,EB,40.762686573944,-73.83496211883678
2020,10,15,7,30,QUEENS,40.752995,-73.91068,NEWTOWN ROAD,NORTHERN BOULEVARD,,1.0,0,12.9,0.0,0.0,0.0,7.9,204.0,QUEENS,200,WB,40.757811104786526,-73.79076849949568
2020,10,15,7,30,QUEENS,40.752995,-73.91068,NEWTOWN ROAD,NORTHERN BOULEVARD,,1.0,0,12.9,0.0,0.0,0.0,7.9,204.0,QUEENS,155,EB,40.757811104786526,-73.79076849949568
2020,10,15,7,30,QUEENS,40.752995,-73.91068,NEWTOWN ROAD,NORTHERN BOULEVARD,,1.0,0,12.9,0.0,0.0,0.0,7.9,204.0,QUEENS,504,WB,40.76282806459011,-73.83498691207076
2020,10,15,7,30,QUEENS,40.71388,-73.75404,JAMAICA AVENUE,FRANCIS LEWIS BOULEVARD,,1.0,0,12.9,0.0,0.0,0.0,7.9,204.0,QUEENS,76,NB,40.73783809853911,-73.77339716177659
2020,10,15,7,30,QUEENS,40.71388,-73.75404,JAMAICA AVENUE,FRANCIS LEWIS BOULEVARD,,1.0,0,12.9,0.0,0.0,0.0,7.9,204.0,QUEENS,92,SB,40.73779600312671,-73.77354513690918
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,192,SB,40.68547812223992,-73.84676745860575
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,185,NB,40.68547387920588,-73.84663379260473
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,340,NB,40.71007431948616,-73.85949991307288
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,45,SB,40.71002817301077,-73.85967026824659
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,41,NB,40.68551948005875,-73.8465341152663
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,17,SB,40.71002817301077,-73.85967026824659
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,1,NB,40.71007431948616,-73.85949991307288
2020,10,16,20,0,QUEENS,40.7056,-73.85822,UNION TURNPIKE,WOODHAVEN BOULEVARD,,5.0,0,12.8,3.2,3.2,25.0,9.9,316.0,QUEENS,50,SB,40.68541893988083,-73.84686491461736
2020,10,16,18,45,BRONX,40.829422,-73.897575,PROSPECT AVENUE,EAST 169 STREET,,1.0,0,13.0,5.3,5.3,95.0,10.2,315.0,BRONX,46,WB,40.83031060940712,-73.89906885962424
2020,10,16,18,45,BRONX,40.829422,-73.897575,PROSPECT AVENUE,EAST 169 STREET,,1.0,0,13.0,5.3,5.3,95.0,10.2,315.0,BRONX,60,EB,40.83031060940712,-73.89906885962424
2020,10,16,4,15,,40.850822,-73.90147,RYER AVENUE,EAST BURNSIDE AVENUE,,0.0,0,17.8,0.0,0.0,11.0,13.2,191.0,BRONX,9,EB,40.85191681687494,-73.90299514044365
2020,10,16,4,15,,40.850822,-73.90147,RYER AVENUE,EAST BURNSIDE AVENUE,,0.0,0,17.8,0.0,0.0,11.0,13.2,191.0,BRONX,10,WB,40.852009484501416,-73.9030107123801
2020,10,16,4,15,,40.850822,-73.90147,RYER AVENUE,EAST BURNSIDE AVENUE,,0.0,0,17.8,0.0,0.0,11.0,13.2,191.0,BRONX,4,EB,40.85189141108766,-73.90308490917083
2020,10,16,4,15,,40.850822,-73.90147,RYER AVENUE,EAST BURNSIDE AVENUE,,0.0,0,17.8,0.0,0.0,11.0,13.2,191.0,BRONX,14,WB,40.852019004473256,-73.90289759375925
2020,10,16,15,45,BRONX,40.819355,-73.91829,EAST 153 STREET,COURTLANDT AVENUE,,0.0,0,14.1,1.5,1.5,100.0,15.0,336.0,BRONX,65,NB,40.81990168376606,-73.9180490867872
2020,10,16,5,45,QUEENS,40.72106,-73.75945,HILLSIDE AVENUE,FRANCIS LEWIS BOULEVARD,,1.0,0,17.4,0.0,0.0,13.0,12.4,188.0,QUEENS,32,SB,40.73779600312671,-73.77354513690918
2020,10,16,5,45,QUEENS,40.72106,-73.75945,HILLSIDE AVENUE,FRANCIS LEWIS BOULEVARD,,1.0,0,17.4,0.0,0.0,13.0,12.4,188.0,QUEENS,63,NB,40.73783809853911,-73.77339716177659
2020,10,17,16,15,QUEENS,40.69612,-73.74619,LINDEN BOULEVARD,FRANCIS LEWIS BOULEVARD,,0.0,0,13.1,0.0,0.0,0.0,13.4,329.0,QUEENS,71,SB,40.73779600312671,-73.77354513690918
2020,10,17,16,15,QUEENS,40.69612,-73.74619,LINDEN BOULEVARD,FRANCIS LEWIS BOULEVARD,,0.0,0,13.1,0.0,0.0,0.0,13.4,329.0,QUEENS,61,NB,40.73783809853911,-73.77339716177659
2020,10,17,14,0,BRONX,40.834522,-73.87183,CROES AVENUE,EAST 174 STREET,,1.0,0,10.2,0.0,0.0,0.0,13.3,322.0,BRONX,89,WB,40.83690365414482,-73.886351797655
2020,10,17,14,0,BRONX,40.834522,-73.87183,CROES AVENUE,EAST 174 STREET,,1.0,0,10.2,0.0,0.0,0.0,13.3,322.0,BRONX,70,EB,40.83690365414482,-73.886351797655
2020,10,17,14,45,BRONX,40.844177,-73.90292,EAST 174 STREET,WEBSTER AVENUE,,0.0,0,10.2,0.0,0.0,0.0,13.3,322.0,BRONX,190,NB,40.84252768540179,-73.90384248224866
2020,10,17,14,45,BRONX,40.844177,-73.90292,EAST 174 STREET,WEBSTER AVENUE,,0.0,0,10.2,0.0,0.0,0.0,13.3,322.0,BRONX,171,SB,40.84252768540179,-73.90384248224866
2020,10,17,14,45,BRONX,40.86879,-73.83168,BARTOW AVENUE,BAYCHESTER AVENUE,,0.0,0,10.2,0.0,0.0,0.0,13.3,322.0,BRONX,69,NB,40.86462210987978,-73.82981519124999
2020,10,17,13,0,QUEENS,40.712,-73.82546,83 AVENUE,QUEENS BOULEVARD,,1.0,0,8.7,0.0,0.0,0.0,12.6,307.0,QUEENS,59,EB,40.714023872438766,-73.83070138133681
2020,10,17,13,0,QUEENS,40.712,-73.82546,83 AVENUE,QUEENS BOULEVARD,,1.0,0,8.7,0.0,0.0,0.0,12.6,307.0,QUEENS,173,WB,40.71418569849135,-73.83048145926848
2020,10,17,13,0,QUEENS,40.712,-73.82546,83 AVENUE,QUEENS BOULEVARD,,1.0,0,8.7,0.0,0.0,0.0,12.6,307.0,QUEENS,86,EB,40.71407875048589,-73.83064010300787
2020,10,17,17,15,BRONX,40.862755,-73.901085,EAST FORDHAM ROAD,JEROME AVENUE,,1.0,0,14.2,0.0,0.0,0.0,12.2,313.0,BRONX,130,NB,40.84389528378356,-73.91506654378382
2020,10,17,17,15,BRONX,40.862755,-73.901085,EAST FORDHAM ROAD,JEROME AVENUE,,1.0,0,14.2,0.0,0.0,0.0,12.2,313.0,BRONX,87,EB,40.879837340115074,-73.88455859529336
2020,10,17,17,15,BRONX,40.862755,-73.901085,EAST FORDHAM ROAD,JEROME AVENUE,,1.0,0,14.2,0.0,0.0,0.0,12.2,313.0,BRONX,110,WB,40.879837340115074,-73.88455859529336
2020,10,17,17,15,BRONX,40.862755,-73.901085,EAST FORDHAM ROAD,JEROME AVENUE,,1.0,0,14.2,0.0,0.0,0.0,12.2,313.0,BRONX,177,SB,40.84389528378356,-73.91506654378382
2020,10,17,19,45,BROOKLYN,40.66147,-73.98613,7 AVENUE,PROSPECT AVENUE,,1.0,0,15.3,0.0,0.0,0.0,12.2,315.0,BRONX,63,SB,40.83262036696304,-73.89655955414587
2020,10,17,19,45,BROOKLYN,40.66147,-73.98613,7 AVENUE,PROSPECT AVENUE,,1.0,0,15.3,0.0,0.0,0.0,12.2,315.0,BRONX,42,NB,40.83262036696304,-73.89655955414587
2020,10,17,19,0,QUEENS,40.596325,-73.76673,ROCKAWAY FREEWAY,SEAGIRT BOULEVARD,,3.0,0,15.3,0.0,0.0,0.0,12.2,315.0,QUEENS,206,EB,40.59669184876589,-73.7431261831425
2020,10,17,19,0,QUEENS,40.596325,-73.76673,ROCKAWAY FREEWAY,SEAGIRT BOULEVARD,,3.0,0,15.3,0.0,0.0,0.0,12.2,315.0,QUEENS,124,WB,40.59689363746909,-73.74300162455272
2020,10,17,19,45,BRONX,40.83354,-73.89631,PROSPECT AVENUE,BOSTON ROAD,,2.0,0,15.3,0.0,0.0,0.0,12.2,315.0,BRONX,166,SB,40.856136179399016,-73.86974709419333
2020,10,17,19,45,BRONX,40.83354,-73.89631,PROSPECT AVENUE,BOSTON ROAD,,2.0,0,15.3,0.0,0.0,0.0,12.2,315.0,BRONX,178,NB,40.856136179399016,-73.86974709419333
2020,10,17,6,15,QUEENS,40.76229,-73.75711,CROSS ISLAND PARKWAY,NORTHERN BOULEVARD,,0.0,0,9.5,1.5,1.5,0.0,16.3,5.0,QUEENS,117,WB,40.76282806459011,-73.83498691207076
2020,10,17,6,15,QUEENS,40.76229,-73.75711,CROSS ISLAND PARKWAY,NORTHERN BOULEVARD,,0.0,0,9.5,1.5,1.5,0.0,16.3,5.0,QUEENS,34,EB,40.757811104786526,-73.79076849949568
2020,10,17,6,15,QUEENS,40.76229,-73.75711,CROSS ISLAND PARKWAY,NORTHERN BOULEVARD,,0.0,0,9.5,1.5,1.5,0.0,16.3,5.0,QUEENS,90,EB,40.762686573944,-73.83496211883678
2020,10,17,6,15,QUEENS,40.76229,-73.75711,CROSS ISLAND PARKWAY,NORTHERN BOULEVARD,,0.0,0,9.5,1.5,1.5,0.0,16.3,5.0,QUEENS,38,WB,40.757811104786526,-73.79076849949568
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,38,SB,40.83846992634956,-73.88709375177686
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,191,SB,40.86812593605342,-73.87591700781218
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,31,NB,40.82219319932688,-73.8917387313844
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,79,SB,40.8571942114816,-73.88088184052206
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,198,NB,40.86821661117583,-73.87576621657254
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,41,SB,40.82219319932688,-73.8917387313844
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,50,NB,40.85712793005272,-73.88074472464541
2020,10,17,7,45,,40.86804,-73.879105,MOSHOLU PARKWAY,SOUTHERN BOULEVARD,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,29,NB,40.83846992634956,-73.88709375177686
2020,10,17,7,30,BRONX,40.82789,-73.89821,HOME STREET,PROSPECT AVENUE,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,26,SB,40.83262036696304,-73.89655955414587
2020,10,17,7,30,BRONX,40.82789,-73.89821,HOME STREET,PROSPECT AVENUE,,0.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,23,NB,40.83262036696304,-73.89655955414587
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,46,NB,40.842653905401065,-73.91212187307838
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,52,SB,40.85988405548519,-73.89852873763135
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,45,SB,40.84269222553062,-73.91230984774252
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,3,NB,40.85983553397648,-73.89833189908187
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,49,SB,40.859937986091246,-73.89870885811763
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,59,NB,40.82233428995296,-73.92483093620778
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,54,NB,40.84256796135408,-73.91195844574992
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,57,SB,40.842653905401065,-73.91212187307838
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,79,SB,40.82233716319509,-73.92501662419204
2020,10,17,7,30,,40.852386,-73.90369,EAST BURNSIDE AVENUE,GRAND CONCOURSE,,1.0,0,9.2,1.0,1.0,0.0,15.6,7.0,BRONX,28,NB,40.85988405548519,-73.89852873763135
2020,10,17,9,30,BRONX,40.857426,-73.89111,EAST 187 STREET,3 AVENUE,,1.0,0,8.3,0.0,0.0,15.0,14.3,348.0,BRONX,73,SB,40.81923005030196,-73.9137912030821
2020,10,17,9,30,BRONX,40.857426,-73.89111,EAST 187 STREET,3 AVENUE,,1.0,0,8.3,0.0,0.0,15.0,14.3,348.0,BRONX,79,NB,40.81923005030196,-73.9137912030821
2020,10,17,18,45,,,,VANWYCK EXPRESSWAY,101 AVENUE,,1.0,0,14.9,0.0,0.0,0.0,11.8,308.0,QUEENS,72,WB,40.69583830965821,-73.80533646638568
2020,10,17,5,15,BRONX,40.838196,-73.901184,CLAREMONT PARKWAY,3 AVENUE,,0.0,0,9.9,1.7,1.7,0.0,15.5,1.0,BRONX,23,NB,40.81923005030196,-73.9137912030821
2020,10,17,5,15,BRONX,40.838196,-73.901184,CLAREMONT PARKWAY,3 AVENUE,,0.0,0,9.9,1.7,1.7,0.0,15.5,1.0,BRONX,16,SB,40.81923005030196,-73.9137912030821
2020,10,18,23,15,BRONX,40.820984,-73.891624,SOUTHERN BOULEVARD,EAST 163 STREET,,1.0,0,14.4,0.0,0.0,5.0,10.3,126.0,BRONX,64,WB,40.82369315905197,-73.90722337227913
2020,10,18,23,15,BRONX,40.820984,-73.891624,SOUTHERN BOULEVARD,EAST 163 STREET,,1.0,0,14.4,0.0,0.0,5.0,10.3,126.0,BRONX,46,EB,40.82369315905197,-73.90722337227913
2020,10,18,23,15,BRONX,40.820984,-73.891624,SOUTHERN BOULEVARD,EAST 163 STREET,,1.0,0,14.4,0.0,0.0,5.0,10.3,126.0,BRONX,57,EB,40.82099551680594,-73.8963638732337
2020,10,18,23,15,BRONX,40.820984,-73.891624,SOUTHERN BOULEVARD,EAST 163 STREET,,1.0,0,14.4,0.0,0.0,5.0,10.3,126.0,BRONX,65,WB,40.82099551680594,-73.8963638732337
2020,10,18,4,30,,40.86235,-73.89997,EAST FORDHAM ROAD,MORRIS AVENUE,,5.0,0,8.4,0.0,0.0,0.0,3.6,270.0,BRONX,16,SB,40.84344887579163,-73.90949580254431
2020,10,18,4,30,,40.86235,-73.89997,EAST FORDHAM ROAD,MORRIS AVENUE,,5.0,0,8.4,0.0,0.0,0.0,3.6,270.0,BRONX,23,SB,40.82190197288536,-73.92058356108149
2020,10,18,4,30,,40.86235,-73.89997,EAST FORDHAM ROAD,MORRIS AVENUE,,5.0,0,8.4,0.0,0.0,0.0,3.6,270.0,BRONX,13,NB,40.84344887579163,-73.90949580254431
2020,10,18,4,30,,40.86235,-73.89997,EAST FORDHAM ROAD,MORRIS AVENUE,,5.0,0,8.4,0.0,0.0,0.0,3.6,270.0,BRONX,37,NB,40.82190197288536,-73.92058356108149
2020,10,18,19,45,,40.843994,-73.89752,CROSS BRONX EXPRESSWAY,3 AVENUE,,1.0,0,16.7,0.0,0.0,90.0,17.1,136.0,BRONX,66,NB,40.81923005030196,-73.9137912030821
2020,10,18,19,45,,40.843994,-73.89752,CROSS BRONX EXPRESSWAY,3 AVENUE,,1.0,0,16.7,0.0,0.0,90.0,17.1,136.0,BRONX,58,SB,40.81923005030196,-73.9137912030821
2020,10,18,19,0,,,,CLEARVIEW EXPRESSWAY,NORTHERN BOULEVARD,,0.0,0,16.7,0.0,0.0,90.0,17.1,136.0,QUEENS,299,WB,40.76282806459011,-73.83498691207076
2020,10,18,19,0,,,,CLEARVIEW EXPRESSWAY,NORTHERN BOULEVARD,,0.0,0,16.7,0.0,0.0,90.0,17.1,136.0,QUEENS,152,EB,40.757811104786526,-73.79076849949568
2020,10,18,19,0,,,,CLEARVIEW EXPRESSWAY,NORTHERN BOULEVARD,,0.0,0,16.7,0.0,0.0,90.0,17.1,136.0,QUEENS,212,EB,40.762686573944,-73.83496211883678
2020,10,18,19,0,,,,CLEARVIEW EXPRESSWAY,NORTHERN BOULEVARD,,0.0,0,16.7,0.0,0.0,90.0,17.1,136.0,QUEENS,153,WB,40.757811104786526,-73.79076849949568
2020,10,18,17,0,BRONX,40.881504,-73.879364,ROCHAMBEAU AVENUE,EAST GUN HILL ROAD,,0.0,0,16.8,0.0,0.0,96.0,16.8,149.0,BRONX,239,EB,40.87827827768546,-73.87001729057403
2020,10,18,17,0,BRONX,40.881504,-73.879364,ROCHAMBEAU AVENUE,EAST GUN HILL ROAD,,0.0,0,16.8,0.0,0.0,96.0,16.8,149.0,BRONX,248,WB,40.87827827768546,-73.87001729057403
2020,10,18,5,15,,40.854874,-73.916794,WEST BURNSIDE AVENUE,SEDGWICK AVENUE,,0.0,0,7.8,0.0,0.0,0.0,2.6,304.0,BRONX,13,SB,40.86173264971843,-73.90954413878711
2020,10,18,5,15,,40.854874,-73.916794,WEST BURNSIDE AVENUE,SEDGWICK AVENUE,,0.0,0,7.8,0.0,0.0,0.0,2.6,304.0,BRONX,4,NB,40.86173264971843,-73.90954413878711
2020,10,19,11,30,MANHATTAN,40.790417,-73.95184,EAST 101 STREET,MADISON AVENUE,,0.0,0,11.4,0.0,0.0,55.0,4.7,23.0,MANHATTAN,193,NB,40.76454441934089,-73.97071537689743
2020,10,19,15,0,BRONX,40.86558,-73.89888,WEST 192 STREET,JEROME AVENUE,,1.0,0,16.1,0.0,0.0,22.0,8.9,130.0,BRONX,166,SB,40.84389528378356,-73.91506654378382
2020,10,19,15,0,BRONX,40.86558,-73.89888,WEST 192 STREET,JEROME AVENUE,,1.0,0,16.1,0.0,0.0,22.0,8.9,130.0,BRONX,135,NB,40.84389528378356,-73.91506654378382
2020,10,19,16,30,BRONX,40.862755,-73.901085,WEST FORDHAM ROAD,JEROME AVENUE,,1.0,0,16.7,0.0,0.0,31.0,10.2,141.0,BRONX,116,NB,40.84389528378356,-73.91506654378382
2020,10,19,16,30,BRONX,40.862755,-73.901085,WEST FORDHAM ROAD,JEROME AVENUE,,1.0,0,16.7,0.0,0.0,31.0,10.2,141.0,BRONX,159,SB,40.84389528378356,-73.91506654378382
2020,10,19,8,30,MANHATTAN,40.83349,-73.94158,WEST 158 STREET,AMSTERDAM AVENUE,,0.0,0,12.2,0.0,0.0,4.0,7.2,117.0,MANHATTAN,218,NB,40.77138758222208,-73.9869011657756
2020,10,19,12,30,MANHATTAN,,,48 STREET,5 AVENUE,,0.0,0,11.5,0.0,0.0,59.0,5.8,68.0,MANHATTAN,207,SB,40.765210540597664,-73.97232378573453
2020,10,19,12,15,,40.8047,-73.91243,BRUCKNER BOULEVARD,EAST 138 STREET,,0.0,0,11.5,0.0,0.0,59.0,5.8,68.0,BRONX,144,EB,40.80620310993376,-73.91601445891995
2020,10,19,12,15,,40.8047,-73.91243,BRUCKNER BOULEVARD,EAST 138 STREET,,0.0,0,11.5,0.0,0.0,59.0,5.8,68.0,BRONX,59,WB,40.80620310993376,-73.91601445891995
2020,10,19,21,45,BRONX,40.824654,-73.89194,WESTCHESTER AVENUE,SOUTHERN BOULEVARD,,1.0,0,17.5,0.0,0.0,45.0,8.9,137.0,BRONX,148,SB,40.86812593605342,-73.87591700781218
2020,10,19,21,45,BRONX,40.824654,-73.89194,WESTCHESTER AVENUE,SOUTHERN BOULEVARD,,1.0,0,17.5,0.0,0.0,45.0,8.9,137.0,BRONX,181,NB,40.86821661117583,-73.87576621657254
2020,10,19,21,15,MANHATTAN,40.783146,-73.97833,WEST 79 STREET,AMSTERDAM AVENUE,,1.0,0,17.5,0.0,0.0,45.0,8.9,137.0,MANHATTAN,110,NB,40.77138758222208,-73.9869011657756
2020,10,19,23,0,MANHATTAN,40.763588,-73.97142,EAST 59 STREET,MADISON AVENUE,,0.0,0,15.4,0.0,0.0,46.0,8.4,130.0,MANHATTAN,92,NB,40.76454441934089,-73.97071537689743
2020,10,19,1,30,BRONX,40.823376,-73.90912,EAST 162 STREET,3 AVENUE,,0.0,0,13.6,0.0,0.0,1.0,10.1,117.0,MANHATTAN,40,NB,40.76250702682578,-73.96588748049983
2020,10,19,1,30,BRONX,40.823376,-73.90912,EAST 162 STREET,3 AVENUE,,0.0,0,13.6,0.0,0.0,1.0,10.1,117.0,BRONX,17,NB,40.81923005030196,-73.9137912030821
2020,10,19,1,30,BRONX,40.823376,-73.90912,EAST 162 STREET,3 AVENUE,,0.0,0,13.6,0.0,0.0,1.0,10.1,117.0,BRONX,17,SB,40.81923005030196,-73.9137912030821
2020,10,19,14,30,MANHATTAN,40.7736,-73.98158,WEST 66 STREET,COLUMBUS AVENUE,,0.0,0,14.1,0.0,0.0,5.0,5.4,110.0,MANHATTAN,212,SB,40.77015977626436,-73.98408803704464
2020,10,19,14,15,QUEENS,40.748993,-73.89687,69 STREET,BROADWAY,,1.0,0,14.1,0.0,0.0,5.0,5.4,110.0,MANHATTAN,116,NB,40.769281825309655,-73.9819835261734
2020,10,19,14,15,QUEENS,40.748993,-73.89687,69 STREET,BROADWAY,,1.0,0,14.1,0.0,0.0,5.0,5.4,110.0,MANHATTAN,152,SB,40.76929595125536,-73.98222151271054
2020,10,19,10,0,MANHATTAN,40.78654,-73.95044,EAST 97 STREET,LEXINGTON AVENUE,,0.0,0,11.5,0.0,0.0,55.0,2.2,351.0,MANHATTAN,170,SB,40.763188025501776,-73.967483153524
2020,10,19,2,0,,40.801754,-73.93121,EAST 125 STREET,1 AVENUE,,1.0,0,13.4,0.0,0.0,1.0,7.3,123.0,MANHATTAN,50,NB,40.760563048507095,-73.96128118729173
2020,10,20,17,0,MANHATTAN,40.760536,-73.95836,EAST 62 STREET,YORK AVENUE,,0.0,0,18.8,0.0,0.0,88.0,5.6,220.0,MANHATTAN,137,SB,40.75959566651487,-73.95903883827019
2020,10,20,17,0,MANHATTAN,40.760536,-73.95836,EAST 62 STREET,YORK AVENUE,,0.0,0,18.8,0.0,0.0,88.0,5.6,220.0,MANHATTAN,146,NB,40.75959566651487,-73.95903883827019
2020,10,20,23,45,,,,EXTERIOR STREET,EAST 149 STREET,,0.0,0,17.3,0.0,0.0,0.0,5.7,145.0,BRONX,63,EB,40.817742289314,-73.92413427826929
2020,10,20,23,45,,,,EXTERIOR STREET,EAST 149 STREET,,0.0,0,17.3,0.0,0.0,0.0,5.7,145.0,BRONX,65,WB,40.817742289314,-73.92413427826929
2020,10,20,18,45,MANHATTAN,40.800663,-73.946465,EAST 116 STREET,5 AVENUE,,0.0,0,19.2,0.0,0.0,88.0,6.5,236.0,MANHATTAN,216,SB,40.765210540597664,-73.97232378573453
2020,10,20,9,0,MANHATTAN,40.78791,-73.95579,EAST 96 STREET,5 AVENUE,,0.0,0,15.2,0.0,0.0,60.0,5.2,168.0,MANHATTAN,223,SB,40.765210540597664,-73.97232378573453
2020,10,20,9,0,MANHATTAN,40.800793,-73.93492,EAST 122 STREET,2 AVENUE,,1.0,0,15.2,0.0,0.0,60.0,5.2,168.0,MANHATTAN,345,SB,40.76155611399958,-73.96364603678819
2020,10,20,9,15,BRONX,,,EAST 138 STREET,EXTERIOR STREET,,1.0,0,15.2,0.0,0.0,60.0,5.2,168.0,BRONX,223,SB,40.812442595259526,-73.93194400319958
2020,10,20,8,30,BRONX,40.862534,-73.89708,EAST FORDHAM ROAD,GRAND CONCOURSE,,1.0,0,15.1,0.0,0.0,45.0,6.6,171.0,BRONX,139,NB,40.82233428995296,-73.92483093620778
2020,10,20,8,30,BRONX,40.862534,-73.89708,EAST FORDHAM ROAD,GRAND CONCOURSE,,1.0,0,15.1,0.0,0.0,45.0,6.6,171.0,BRONX,125,SB,40.82233716319509,-73.92501662419204
2020,10,20,8,45,MANHATTAN,40.75022,-73.979065,EAST 39 STREET,PARK AVENUE,,0.0,0,15.1,0.0,0.0,45.0,6.6,171.0,MANHATTAN,274,SB,40.763899773365175,-73.96920811990597
2020,10,20,8,45,MANHATTAN,40.75022,-73.979065,EAST 39 STREET,PARK AVENUE,,0.0,0,15.1,0.0,0.0,45.0,6.6,171.0,MANHATTAN,197,NB,40.76380567378792,-73.96900670900098
