COLLISION_ID,NUM_ACCIDENTS_BOROUGH,NUM_ACCIDENTS_ON_STREET,TIME_OF_DAY,SEVERITY,TEMPERATURE,RAIN_INTENSITY,CLOUDCOVER,WIND_INTENSITY,TRAFFIC_VOLUME,MEDIA,IS_NOT_FATAL
4233817,304,7,night,minor,mild,null,0,weak,light,126.46,1
4234822,304,27,night,minor,mild,null,0,weak,light,76.43,1
4234442,1514,1,night,minor,mild,null,0,weak,medium,250.5,1
4234481,1514,51,afternoon,minor,mild,null,0,weak,light,203.42,1
4234435,1514,84,afternoon,minor,mild,null,0,weak,light,195.9,1
4234397,1067,252,evening,minor,mild,null,1,weak,medium,200.64,1
4235112,1514,80,evening,minor,mild,null,1,weak,light,239.42,1
4234873,1514,84,evening,minor,mild,null,1,weak,light,195.9,1
4234723,304,8,afternoon,minor,mild,null,0,weak,light,78.94,1
4234437,1514,159,afternoon,minor,mild,null,0,weak,light,279.13,1
4234870,1514,84,afternoon,minor,mild,null,0,weak,light,195.9,1
4235827,1514,159,night,minor,cold,null,0,weak,light,279.13,1
4233816,304,6,night,minor,cold,null,0,weak,light,58.38,1
4236410,1514,181,night,moderate,cold,null,0,weak,light,196.67,0
4234745,304,7,night,minor,cold,null,0,weak,light,126.46,1
4236275,304,32,afternoon,minor,cold,null,0,weak,medium,166.78,1
4234736,1514,181,afternoon,moderate,cold,null,0,weak,light,196.67,0
4234288,1067,31,afternoon,minor,cold,null,0,weak,light,70.43,1
4237913,1514,101,evening,minor,mild,null,0,weak,light,285.27,1
4234735,304,26,afternoon,minor,cold,null,0,weak,medium,78.29,1
4234788,1514,159,afternoon,minor,cold,null,0,weak,light,279.13,1
4234627,1514,84,afternoon,minor,mild,null,0,weak,light,195.9,1
4235207,304,20,afternoon,minor,mild,null,0,weak,light,87.42,1
4235520,304,26,afternoon,minor,mild,null,0,weak,medium,78.29,1
4236529,304,2,night,minor,cold,null,0,weak,medium,204.88,1
4235071,1514,159,evening,moderate,mild,null,0,weak,light,279.13,0
4234911,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4234484,1514,13,night,minor,cold,null,0,weak,light,134.49,1
4234493,1067,6,night,moderate,cold,null,0,weak,light,63.67,0
4235194,1067,31,morning,minor,cold,null,0,weak,light,70.43,1
4235388,304,20,morning,minor,cold,null,0,weak,medium,87.42,1
4235418,304,6,evening,minor,mild,null,0,weak,light,58.38,1
4235675,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4235516,304,20,evening,minor,mild,null,0,weak,light,87.42,1
4235393,304,20,evening,minor,mild,null,0,weak,light,87.42,1
4236833,304,11,afternoon,minor,mild,null,0,weak,medium,123.55,1
4236263,304,11,afternoon,minor,mild,null,0,weak,medium,105.46,1
4240792,304,11,afternoon,minor,cold,null,0,weak,medium,123.55,1
4235800,304,1,afternoon,minor,cold,null,0,weak,light,94.0,1
4236429,304,2,afternoon,minor,cold,null,0,weak,medium,466.25,1
4235034,304,32,morning,moderate,cold,null,0,weak,medium,166.78,0
4236217,304,20,morning,minor,cold,null,0,weak,medium,87.42,1
4235001,304,2,morning,minor,cold,null,0,weak,medium,174.0,1
4236022,1514,71,afternoon,minor,mild,null,0,weak,medium,228.58,1
4235212,304,4,afternoon,minor,cold,null,0,weak,medium,147.29,1
4236884,676,13,evening,minor,mild,null,0,weak,light,116.0,1
4235834,304,26,afternoon,minor,cold,weak,1,weak,medium,78.29,1
4236070,304,26,evening,minor,mild,null,0,weak,light,78.29,1
4236028,1514,181,evening,moderate,mild,null,0,weak,medium,196.67,0
4235691,1067,31,night,minor,mild,null,0,weak,light,70.43,1
4236370,1067,252,afternoon,minor,mild,null,1,weak,medium,200.64,1
4236081,1514,79,afternoon,minor,mild,null,0,weak,medium,299.6,1
4237533,304,4,afternoon,minor,mild,null,0,weak,light,97.25,1
4236876,1067,31,afternoon,minor,mild,null,0,weak,light,70.43,1
4236251,304,11,evening,minor,mild,null,0,weak,medium,105.46,1
4243793,304,8,afternoon,moderate,mild,null,0,weak,light,78.94,0
4236748,1067,6,afternoon,moderate,mild,null,0,weak,light,63.67,0
4235611,304,37,morning,minor,mild,null,0,weak,light,100.03,1
4235796,304,3,morning,minor,cold,null,0,weak,light,53.17,1
4235880,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4236119,304,32,evening,minor,mild,null,0,weak,medium,166.78,1
4235952,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4235614,304,26,night,minor,mild,null,0,weak,light,78.29,1
4236260,304,11,night,moderate,mild,null,0,weak,light,105.46,0
4236549,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4237055,304,11,evening,minor,mild,null,0,weak,medium,123.55,1
4237326,304,4,evening,minor,mild,null,0,weak,medium,147.29,1
4236636,304,37,evening,minor,mild,null,0,weak,medium,100.03,1
4241092,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4237485,304,20,morning,moderate,cold,null,0,weak,light,87.42,0
4237701,304,20,morning,minor,cold,null,0,weak,medium,87.42,1
4236406,1514,181,morning,moderate,cold,null,0,weak,light,196.67,0
4237657,304,2,afternoon,minor,cold,null,0,weak,heavy,466.25,1
4236736,676,13,afternoon,moderate,cold,null,0,weak,medium,116.0,0
4237532,304,4,morning,minor,cold,null,0,weak,medium,97.25,1
4236783,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4236444,304,27,morning,minor,cold,null,0,weak,light,76.43,1
4236644,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4237662,304,27,afternoon,minor,mild,null,0,weak,light,76.43,1
4237425,1514,79,afternoon,minor,mild,null,0,weak,medium,299.6,1
4236728,304,7,afternoon,minor,mild,null,0,weak,medium,126.46,1
4236090,304,37,night,moderate,mild,null,0,weak,light,100.03,0
4237094,676,13,night,minor,mild,null,0,weak,light,116.0,1
4236820,304,27,morning,moderate,cold,null,0,weak,light,76.43,0
4237705,304,32,morning,minor,cold,null,0,weak,medium,166.78,1
4239181,304,1,morning,moderate,cold,null,0,weak,light,76.0,0
4238234,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4236514,304,20,afternoon,minor,cold,null,0,weak,light,87.42,1
4237444,304,6,afternoon,moderate,mild,null,0,weak,light,58.38,0
4238394,304,11,afternoon,minor,mild,null,0,weak,medium,105.46,1
4240121,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4237206,304,27,afternoon,moderate,mild,null,0,weak,light,76.43,0
4237044,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4237454,304,37,morning,minor,cold,null,0,weak,light,100.03,1
4237291,1514,79,afternoon,minor,mild,null,0,weak,medium,299.6,1
4237121,304,20,afternoon,minor,mild,null,0,weak,light,87.42,1
4237120,304,26,afternoon,minor,mild,null,0,weak,medium,78.29,1
4238071,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4237441,304,20,morning,moderate,cold,null,0,weak,medium,87.42,0
4237474,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4237080,676,13,evening,moderate,mild,null,0,weak,medium,116.0,0
4237209,304,2,evening,moderate,mild,null,0,weak,medium,131.0,0
4237403,304,11,evening,moderate,mild,null,0,weak,medium,105.46,0
4237484,304,20,evening,minor,mild,null,0,weak,light,87.42,1
4237728,1067,31,evening,moderate,mild,null,0,weak,light,70.43,0
4237499,1514,79,afternoon,minor,cold,null,0,weak,medium,299.6,1
4237487,304,37,morning,moderate,cold,null,0,weak,medium,100.03,0
4237286,1067,252,evening,minor,mild,weak,0,weak,medium,200.64,1
4237438,304,14,evening,moderate,mild,weak,0,weak,light,61.82,0
4237963,1514,181,evening,minor,mild,weak,0,weak,medium,196.67,1
4237122,304,14,evening,moderate,mild,null,0,weak,light,61.82,0
4237021,1514,181,afternoon,minor,mild,null,0,weak,medium,196.67,1
4237099,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4237417,304,32,afternoon,moderate,mild,null,0,weak,medium,166.78,0
4237189,676,13,afternoon,moderate,mild,null,0,weak,medium,116.0,0
4237355,304,11,afternoon,minor,cold,null,0,weak,medium,105.46,1
4237516,304,32,afternoon,minor,cold,null,0,weak,medium,166.78,1
4237483,304,26,afternoon,moderate,cold,null,0,weak,medium,78.29,0
4237616,304,27,afternoon,moderate,cold,null,0,weak,light,76.43,0
4236677,1514,79,night,minor,cold,null,0,weak,medium,299.6,1
4237038,1067,6,night,minor,cold,null,0,weak,light,63.67,1
4237340,1514,79,evening,moderate,mild,weak,1,weak,medium,299.6,0
4236656,1514,181,night,minor,cold,null,0,weak,light,196.67,1
4237442,304,26,night,minor,cold,null,0,weak,light,78.29,1
4237502,304,20,morning,moderate,cold,null,0,weak,light,87.42,0
4238781,304,32,evening,minor,cold,null,0,weak,medium,166.78,1
4238549,304,37,evening,moderate,cold,null,0,weak,light,100.03,0
4238779,304,32,evening,minor,cold,null,0,weak,medium,166.78,1
4238782,304,1,evening,minor,cold,null,0,moderate,light,52.0,1
4237935,304,26,evening,minor,cold,null,0,moderate,medium,78.29,1
4237720,304,37,morning,minor,cold,null,0,weak,medium,100.03,1
4238285,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4238729,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4237932,304,20,afternoon,minor,cold,null,0,moderate,light,87.42,1
4242905,304,8,afternoon,minor,cold,null,0,moderate,light,78.94,1
4239289,1067,31,afternoon,minor,cold,null,0,moderate,light,70.43,1
4238464,1514,79,afternoon,minor,cold,null,0,moderate,medium,299.6,1
4240523,1067,31,evening,minor,cold,null,0,moderate,light,70.43,1
4238467,1514,79,evening,minor,cold,null,0,moderate,medium,299.6,1
4238393,304,4,evening,minor,cold,null,0,moderate,medium,147.29,1
4237989,304,7,afternoon,moderate,cold,null,0,moderate,medium,126.46,0
4238241,304,27,evening,moderate,cold,null,0,moderate,light,76.43,0
4238242,304,27,evening,moderate,cold,null,0,moderate,light,76.43,0
4239183,304,4,evening,minor,cold,null,0,moderate,light,24.38,1
4237892,676,13,evening,minor,cold,null,0,moderate,medium,116.0,1
4238787,304,8,evening,minor,cold,null,0,moderate,light,78.94,1
4239743,1067,31,evening,minor,cold,null,0,moderate,light,70.43,1
4238726,1067,31,morning,minor,cold,null,0,weak,light,70.43,1
4237455,304,6,morning,minor,cold,null,0,weak,light,58.38,1
4237718,304,1,morning,minor,cold,null,0,weak,light,37.5,1
4237687,304,27,morning,minor,cold,null,0,weak,light,76.43,1
4238361,1067,252,evening,moderate,cold,null,0,moderate,medium,200.64,0
4240224,1514,181,evening,minor,cold,null,0,moderate,medium,196.67,1
4238704,1514,79,evening,moderate,cold,null,0,moderate,medium,299.6,0
4237360,1067,252,night,minor,cold,weak,1,weak,light,200.64,1
4241583,1067,252,night,minor,cold,null,0,moderate,medium,200.64,1
4244592,304,20,night,minor,cold,null,0,weak,light,87.42,1
4238072,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4241385,1514,181,afternoon,minor,cold,null,0,weak,medium,196.67,1
4238848,304,27,afternoon,minor,cold,null,0,weak,light,76.43,1
4238003,1514,181,morning,minor,cold,null,0,weak,medium,196.67,1
4239993,304,7,afternoon,minor,cold,null,0,weak,medium,126.46,1
4240512,1067,252,morning,moderate,cold,null,0,weak,medium,200.64,0
4240524,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4239616,304,7,evening,moderate,cold,null,0,weak,light,126.46,0
4238835,1067,5,evening,minor,cold,null,0,weak,light,74.4,1
4247642,1067,31,morning,moderate,cold,null,0,weak,light,70.43,0
4238321,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4238395,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4237953,304,26,night,minor,cold,null,0,weak,light,78.29,1
4244066,1067,31,evening,minor,cold,null,0,weak,light,70.43,1
4238763,304,2,evening,minor,cold,null,0,weak,medium,131.0,1
4238758,304,26,evening,minor,cold,null,0,weak,medium,78.29,1
4238869,1067,6,afternoon,minor,cold,null,0,weak,light,63.67,1
4239029,676,13,night,moderate,cold,null,0,weak,light,116.0,0
4238589,1067,252,night,minor,cold,null,0,weak,light,200.64,1
4240412,304,32,afternoon,minor,cold,null,0,weak,medium,166.78,1
4240459,304,20,evening,moderate,mild,null,0,weak,light,87.42,0
4238523,1067,31,evening,minor,mild,null,0,weak,light,70.43,1
4238527,676,28,evening,moderate,mild,null,0,weak,light,84.61,0
4238757,304,7,afternoon,moderate,cold,null,0,weak,medium,126.46,0
4243794,304,1,afternoon,minor,cold,null,0,weak,light,58.0,1
4240718,1514,181,evening,minor,cold,null,0,weak,light,196.67,1
4239025,304,37,morning,minor,cold,null,0,weak,light,100.03,1
4238861,1067,31,afternoon,minor,cold,null,0,weak,light,70.43,1
4239142,304,20,afternoon,minor,cold,null,0,weak,light,87.42,1
4238669,1514,181,afternoon,minor,cold,null,0,weak,medium,196.67,1
4241446,304,20,night,minor,cold,null,0,weak,light,87.42,1
4238765,304,37,evening,minor,mild,null,0,weak,light,100.03,1
4238708,1514,79,night,minor,cold,null,0,weak,medium,299.6,1
4239143,304,26,morning,moderate,cold,null,0,weak,medium,78.29,0
4238271,1514,181,morning,minor,cold,null,0,weak,light,196.67,1
4238489,1514,181,afternoon,minor,cold,null,0,weak,medium,196.67,1
4238623,1067,9,night,minor,cold,null,0,weak,light,85.83,1
4240519,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4239346,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4239747,1514,181,morning,moderate,mild,null,0,moderate,light,196.67,0
4239546,1067,252,morning,minor,mild,null,0,moderate,medium,200.64,1
4243567,1067,252,morning,minor,mild,null,0,moderate,medium,200.64,1
4239414,1514,181,morning,minor,mild,null,0,moderate,light,196.67,1
4239550,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4240058,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4239280,676,28,afternoon,minor,mild,null,0,weak,light,84.61,1
4239496,1067,27,morning,minor,mild,null,0,moderate,light,105.46,1
4239259,304,27,morning,minor,cold,null,0,weak,medium,202.06,1
4239556,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4241359,304,27,evening,minor,mild,null,0,weak,light,76.43,1
4239260,304,27,afternoon,minor,cold,null,0,weak,medium,202.06,1
4240517,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4239898,304,27,morning,minor,mild,null,0,moderate,medium,202.06,1
4239984,304,27,morning,minor,mild,null,0,weak,medium,202.06,1
4241578,1067,252,morning,minor,mild,null,0,weak,medium,200.64,1
4240012,1067,27,night,moderate,mild,null,0,weak,light,105.46,0
4240780,304,27,night,moderate,mild,null,0,weak,light,202.06,0
4240063,1514,80,afternoon,minor,cold,weak,0,weak,medium,239.42,1
4239748,1514,181,morning,minor,mild,null,0,weak,light,196.67,1
4239738,1514,181,morning,minor,mild,null,0,weak,light,196.67,1
4240087,1514,181,morning,minor,mild,null,0,weak,light,196.67,1
4239745,1514,181,morning,moderate,mild,null,0,weak,light,196.67,0
4240395,304,27,evening,moderate,cold,null,0,moderate,light,202.06,0
4240072,304,27,morning,minor,mild,null,0,weak,light,76.43,1
4240061,1514,80,afternoon,minor,mild,weak,1,weak,medium,239.42,1
4241360,1067,252,morning,minor,mild,null,0,weak,medium,200.64,1
4240021,1067,252,morning,minor,mild,null,0,weak,medium,200.64,1
4241553,676,12,morning,moderate,mild,null,0,weak,light,71.08,0
4240455,1067,27,afternoon,moderate,cold,null,0,moderate,light,105.46,0
4240572,304,15,afternoon,moderate,cold,null,0,moderate,light,91.58,0
4240451,304,37,afternoon,moderate,cold,null,0,moderate,medium,100.03,0
4241638,304,27,afternoon,moderate,cold,null,0,moderate,medium,202.06,0
4240710,1514,71,afternoon,moderate,cold,null,0,moderate,medium,228.58,0
4242758,304,27,afternoon,minor,cold,null,0,moderate,medium,202.06,1
4240475,676,12,morning,minor,cold,null,0,weak,light,71.08,1
4240784,304,27,morning,minor,cold,null,0,weak,medium,202.06,1
4240594,1514,80,afternoon,minor,cold,null,0,moderate,medium,239.42,1
4241917,304,15,morning,minor,cold,null,0,moderate,light,91.58,1
4240398,304,27,morning,moderate,cold,null,0,moderate,medium,202.06,0
4240883,304,27,evening,moderate,cold,null,0,weak,medium,202.06,0
4240634,304,15,evening,moderate,cold,null,0,weak,light,91.58,0
4241017,304,37,evening,moderate,cold,null,0,weak,medium,100.03,0
4240547,676,12,evening,moderate,cold,null,0,weak,light,71.08,0
4240712,1067,27,evening,moderate,cold,null,0,weak,light,105.46,0
4240182,1067,252,morning,minor,cold,null,0,moderate,medium,200.64,1
4241524,304,27,morning,minor,cold,null,0,moderate,medium,202.06,1
4240396,304,27,morning,minor,cold,null,0,moderate,medium,202.06,1
4241452,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4240820,304,27,morning,minor,cold,null,0,weak,medium,76.43,1
4241349,1067,252,evening,moderate,cold,null,0,weak,medium,200.64,0
4241109,676,28,afternoon,minor,cold,null,0,weak,light,84.61,1
4241494,304,15,afternoon,minor,cold,null,0,weak,light,91.58,1
4241178,1067,27,afternoon,minor,cold,null,0,weak,medium,105.46,1
4242127,304,37,afternoon,minor,cold,null,0,weak,medium,100.03,1
4240953,676,28,morning,minor,cold,null,0,weak,medium,84.61,1
4242428,1067,252,night,minor,cold,null,0,weak,medium,200.64,1
4240662,1067,252,night,moderate,cold,null,0,weak,light,200.64,0
4241457,304,14,morning,minor,cold,null,0,weak,light,61.82,1
4241435,304,27,morning,minor,cold,null,0,weak,light,76.43,1
4241176,1067,27,afternoon,minor,cold,null,0,weak,light,105.46,1
4242634,1067,5,afternoon,minor,cold,null,0,weak,light,74.4,1
4241120,304,37,afternoon,minor,cold,null,0,weak,medium,100.03,1
4241615,304,37,afternoon,minor,cold,null,0,weak,medium,100.03,1
4241021,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4241199,1514,80,afternoon,minor,cold,null,0,weak,heavy,239.42,1
4241126,676,28,afternoon,minor,cold,null,0,weak,light,84.61,1
4241100,676,12,evening,minor,cold,null,0,weak,light,71.08,1
4242253,1514,71,evening,minor,cold,null,0,weak,medium,228.58,1
4242710,304,27,evening,minor,cold,null,0,weak,light,76.43,1
4245010,304,27,evening,minor,mild,null,0,weak,light,76.43,1
4241943,1514,71,evening,minor,mild,null,0,weak,medium,228.58,1
4241922,304,27,morning,moderate,cold,null,0,weak,medium,202.06,0
4241602,1514,61,morning,moderate,cold,null,0,weak,medium,170.81,0
4241366,304,27,morning,minor,cold,null,0,weak,medium,202.06,1
4241291,676,12,morning,moderate,cold,null,0,weak,light,71.08,0
4242907,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4242819,1067,27,morning,minor,cold,null,0,weak,light,105.46,1
4241453,1067,252,morning,minor,cold,null,0,weak,medium,200.64,1
4241733,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4263462,1514,2,afternoon,moderate,cold,null,0,weak,light,46.0,0
4242766,304,3,evening,minor,cold,null,0,weak,light,57.62,1
4241510,304,14,afternoon,minor,cold,null,0,weak,light,61.82,1
4242712,304,27,afternoon,minor,cold,null,0,weak,medium,202.06,1
4242732,304,27,afternoon,minor,cold,null,0,weak,medium,202.06,1
4242642,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4241623,304,27,afternoon,minor,cold,null,0,weak,medium,202.06,1
4242561,1514,53,evening,minor,cold,null,0,weak,medium,186.88,1
4242742,304,27,morning,minor,cold,null,0,weak,medium,76.43,1
4241891,1514,178,morning,minor,cold,null,0,weak,light,111.61,1
4241924,304,27,morning,minor,cold,null,0,weak,medium,202.06,1
4243079,1514,79,afternoon,minor,cold,null,0,moderate,medium,299.6,1
4243048,304,14,evening,minor,cold,null,0,weak,light,61.82,1
4242713,1514,159,afternoon,minor,cold,null,0,moderate,medium,279.13,1
4244101,1514,84,afternoon,minor,cold,null,0,moderate,medium,195.9,1
4243187,1514,84,morning,minor,cold,null,0,weak,light,195.9,1
4242008,1514,12,afternoon,minor,cold,null,0,moderate,light,123.33,1
4242072,304,37,afternoon,minor,cold,null,0,moderate,medium,100.03,1
4241906,1514,159,afternoon,minor,cold,null,0,moderate,medium,279.13,1
4266805,1067,252,afternoon,minor,cold,null,0,moderate,medium,200.64,1
4241816,676,28,afternoon,minor,cold,null,0,moderate,medium,84.61,1
4242219,1514,79,afternoon,minor,cold,null,0,moderate,medium,299.6,1
4242431,1067,252,afternoon,minor,cold,null,0,moderate,medium,200.64,1
4242681,1067,27,evening,minor,cold,null,0,weak,light,105.46,1
4242347,1067,252,evening,minor,cold,null,0,weak,medium,200.64,1
4243938,1067,252,evening,minor,cold,null,0,weak,medium,200.64,1
4242772,304,27,evening,minor,cold,null,0,weak,light,76.43,1
4244497,304,27,afternoon,moderate,cold,null,0,weak,medium,202.06,0
4242633,1067,5,afternoon,minor,cold,null,0,weak,light,74.4,1
4242760,1067,5,afternoon,moderate,cold,null,0,weak,light,74.4,0
4243538,1514,159,night,minor,cold,null,0,weak,medium,279.13,1
4243061,304,27,afternoon,minor,cold,null,1,weak,medium,202.06,1
4242562,1514,71,afternoon,minor,cold,null,1,weak,medium,228.58,1
4243223,304,37,night,minor,cold,null,0,weak,light,100.03,1
4244235,1067,252,evening,minor,cold,null,1,weak,medium,200.64,1
4243224,304,14,evening,minor,cold,null,1,weak,light,61.82,1
4242358,1514,71,afternoon,minor,cold,null,1,weak,medium,228.58,1
4246350,1067,252,afternoon,minor,cold,null,1,weak,medium,200.64,1
4242909,1514,159,evening,minor,cold,null,1,weak,medium,279.13,1
4242790,1514,84,evening,minor,cold,null,1,weak,medium,195.9,1
4242430,676,28,evening,minor,cold,null,1,weak,light,84.61,1
4242776,1514,101,night,moderate,cold,null,0,weak,medium,285.27,0
4243050,304,27,morning,minor,cold,null,1,weak,light,202.06,1
4242470,1067,252,morning,minor,cold,null,1,weak,medium,200.64,1
4244440,1514,5,afternoon,minor,cold,null,1,weak,medium,173.73,1
4242026,1514,181,night,minor,cold,null,0,weak,medium,196.67,1
4243275,1067,252,afternoon,minor,cold,null,1,weak,medium,200.64,1
4243957,1514,79,afternoon,minor,cold,null,1,weak,medium,299.6,1
4245019,304,15,afternoon,minor,cold,null,1,weak,light,91.58,1
4243542,1514,80,evening,minor,cold,weak,1,weak,medium,239.42,1
4243414,676,10,evening,moderate,cold,weak,1,weak,light,46.7,0
4243349,1514,4,evening,minor,cold,weak,1,weak,light,35.62,1
4243815,1067,16,evening,moderate,cold,weak,1,weak,medium,109.09,0
4243249,1067,15,evening,moderate,cold,weak,1,weak,light,94.7,0
4243247,1514,159,afternoon,minor,cold,null,1,weak,medium,279.13,1
4243500,1514,71,afternoon,minor,cold,null,1,weak,medium,228.58,1
4248154,1514,101,afternoon,minor,cold,null,1,weak,medium,285.27,1
4243134,1514,17,morning,minor,cold,null,1,weak,medium,328.47,1
4244519,1067,19,morning,moderate,cold,null,1,weak,light,87.33,0
4243407,676,10,morning,minor,cold,null,1,weak,light,46.7,1
4243057,1067,252,morning,minor,cold,null,1,weak,medium,200.64,1
4242791,1514,84,night,minor,cold,null,1,weak,light,195.9,1
4242801,304,3,night,moderate,cold,null,1,weak,light,57.62,0
4243440,1514,159,evening,minor,cold,null,1,weak,medium,279.13,1
4244141,1514,80,evening,minor,cold,null,1,weak,medium,239.42,1
4243654,1067,19,evening,minor,cold,null,1,weak,light,87.33,1
4243280,1514,181,night,minor,cold,null,1,weak,medium,196.67,1
4242559,1514,80,night,moderate,cold,null,1,weak,medium,239.42,0
4243551,1514,53,afternoon,minor,cold,null,1,weak,medium,186.88,1
4243817,1514,101,afternoon,minor,cold,null,1,weak,medium,285.27,1
4243642,1067,1,afternoon,minor,cold,null,1,weak,light,35.0,1
4243483,304,37,morning,minor,cold,null,1,weak,light,100.03,1
4244941,1514,33,morning,minor,cold,null,1,weak,medium,326.3,1
4243541,1514,2,morning,minor,cold,null,1,weak,light,46.0,1
4243074,1514,28,morning,minor,cold,null,1,weak,medium,213.78,1
4243041,1514,28,morning,minor,cold,null,1,weak,medium,213.78,1
4243030,304,37,morning,minor,cold,null,1,weak,light,100.03,1
4243502,1514,53,morning,minor,cold,null,1,weak,medium,186.88,1
4243543,1514,1,evening,minor,cold,weak,1,weak,light,13.0,1
4243448,1514,101,evening,moderate,cold,null,1,weak,medium,285.27,0
4243752,1067,16,evening,minor,cold,null,1,weak,medium,109.09,1
4243248,1514,159,evening,minor,cold,null,1,weak,medium,279.13,1
4242911,1067,252,night,minor,cold,null,1,weak,light,200.64,1
4243628,1067,3,morning,moderate,cold,null,1,weak,light,97.0,0
4245908,1514,181,afternoon,moderate,cold,null,1,weak,medium,196.67,0
4243577,1514,33,evening,minor,cold,null,1,weak,medium,326.3,1
4243179,1514,53,afternoon,minor,cold,null,1,weak,medium,186.88,1
4243269,1067,252,afternoon,minor,cold,null,1,weak,medium,200.64,1
4244499,1514,33,afternoon,minor,cold,null,1,weak,medium,326.3,1
4243729,1514,71,afternoon,moderate,cold,null,1,weak,medium,228.58,0
4243046,1514,33,night,minor,cold,null,1,weak,light,326.3,1
4245907,1514,159,morning,minor,cold,weak,1,weak,medium,279.13,1
4246955,676,10,evening,minor,cold,null,1,weak,light,46.7,1
4244158,1067,19,afternoon,minor,cold,null,1,weak,medium,87.33,1
4244157,1067,1,afternoon,moderate,cold,null,1,weak,light,0.0,0
4244097,1514,84,afternoon,minor,cold,null,1,weak,medium,195.9,1
4244577,1514,84,afternoon,moderate,cold,null,1,weak,medium,195.9,0
4244299,1514,79,afternoon,minor,cold,null,1,weak,medium,299.6,1
4244415,1514,178,afternoon,minor,cold,null,1,weak,medium,111.61,1
4243791,1514,53,morning,minor,cold,null,0,weak,light,186.88,1
4244288,1514,101,evening,moderate,cold,null,0,weak,medium,285.27,0
4244068,1514,4,evening,minor,cold,null,0,weak,light,35.62,1
4244092,1514,61,afternoon,minor,cold,null,1,weak,medium,170.81,1
4244169,1514,53,afternoon,minor,cold,null,1,weak,medium,186.88,1
4244091,1514,84,evening,minor,cold,null,1,weak,medium,195.9,1
4246252,1514,17,evening,minor,cold,null,1,weak,medium,328.47,1
4243740,1514,84,morning,minor,cold,weak,1,weak,medium,195.9,1
4243878,1514,159,morning,minor,cold,weak,1,weak,medium,279.13,1
4244562,1514,178,evening,minor,cold,null,1,weak,medium,111.61,1
4244032,1514,79,evening,minor,cold,null,1,weak,medium,299.6,1
4244178,1514,71,evening,minor,cold,null,1,weak,medium,228.58,1
4244020,1514,80,evening,minor,cold,null,1,weak,medium,239.42,1
4243437,1514,101,night,minor,cold,weak,1,weak,medium,285.27,1
4244463,1514,53,afternoon,minor,cold,null,1,weak,medium,186.88,1
4244131,1514,79,afternoon,minor,cold,null,1,weak,medium,299.6,1
4244944,1514,33,afternoon,minor,cold,null,1,weak,medium,326.3,1
4244127,676,10,afternoon,minor,cold,null,0,weak,light,46.7,1
4248281,1514,71,afternoon,minor,cold,null,0,weak,medium,228.58,1
4246372,1514,12,afternoon,minor,cold,null,0,weak,light,123.33,1
4243949,1514,84,night,minor,cold,weak,1,weak,light,195.9,1
4244153,1514,84,evening,minor,cold,null,0,weak,medium,195.9,1
4244478,1514,181,morning,minor,cold,null,0,weak,medium,196.67,1
4244818,1514,33,morning,minor,cold,null,0,weak,medium,326.3,1
4244763,1514,181,afternoon,minor,cold,null,0,weak,medium,196.67,1
4244563,1514,79,afternoon,minor,cold,null,0,weak,medium,299.6,1
4245132,1067,2,morning,moderate,cold,null,0,weak,light,31.5,0
4244696,1514,181,morning,minor,cold,null,0,weak,medium,196.67,1
4247743,1514,80,morning,minor,cold,null,0,weak,medium,239.42,1
4244956,1514,33,morning,minor,cold,null,0,weak,medium,326.3,1
