Y,M,D,HH,MM,BOROUGH_x,LATITUDE,LONGITUDE,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL
2019,10,18,7,30,MANHATTAN,40.794907,-73.94856,EAST 108 STREET,MADISON AVENUE,,0,0,11.6,0.0,0.0,4.0,20.9,299.0,MANHATTAN,240.0
2019,10,18,14,15,MANHATTAN,40.789673,-73.96986,WEST 91 STREET,COLUMBUS AVENUE,,2,0,12.1,0.0,0.0,40.0,22.5,321.0,MANHATTAN,248.0
2019,10,18,21,45,MANHATTAN,40.719395,-74.00189,CANAL STREET,BROADWAY,,0,0,13.7,0.0,0.0,11.0,17.9,320.0,BROOKLYN,155.5
2019,10,18,21,45,MANHATTAN,40.719395,-74.00189,CANAL STREET,BROADWAY,,0,0,13.7,0.0,0.0,11.0,17.9,320.0,MANHATTAN,179.0
2019,10,18,9,30,MANHATTAN,40.775043,-73.96516,EAST 76 STREET,5 AVENUE,,0,0,11.1,0.0,0.0,4.0,18.6,302.0,MANHATTAN,299.875
2019,10,18,9,0,MANHATTAN,40.736004,-73.99362,5 AVENUE,EAST 14 STREET,,2,0,11.1,0.0,0.0,4.0,18.6,302.0,MANHATTAN,44.083333333333336
2019,10,18,9,0,MANHATTAN,40.775642,-73.958405,EAST 80 STREET,LEXINGTON AVENUE,,0,0,11.1,0.0,0.0,4.0,18.6,302.0,MANHATTAN,222.0
2019,10,18,8,15,,40.696117,-73.970436,VANDERBILT AVENUE,PARK AVENUE,,1,0,11.4,0.0,0.0,10.0,19.9,302.0,MANHATTAN,283.0
2019,10,18,23,0,STATEN ISLAND,40.595257,-74.062836,CAPODANNO BOULEVARD,OCEAN AVENUE,,0,0,11.9,0.0,0.0,0.0,13.2,317.0,BROOKLYN,91.71428571428572
2019,10,18,23,15,MANHATTAN,40.76531,-73.96385,EAST 65 STREET,3 AVENUE,,1,0,11.9,0.0,0.0,0.0,13.2,317.0,BROOKLYN,76.5
2019,10,18,23,15,MANHATTAN,40.76531,-73.96385,EAST 65 STREET,3 AVENUE,,1,0,11.9,0.0,0.0,0.0,13.2,317.0,MANHATTAN,169.0
2019,10,18,16,0,BROOKLYN,40.612854,-73.96001,AVENUE O,EAST 14 STREET,,0,0,13.5,0.0,0.0,39.0,20.1,317.0,MANHATTAN,38.083333333333336
2019,10,18,13,0,MANHATTAN,40.734615,-73.98622,EAST 16 STREET,3 AVENUE,,0,0,11.4,0.0,0.0,6.0,17.5,307.0,BROOKLYN,150.33333333333334
2019,10,18,13,0,MANHATTAN,40.734615,-73.98622,EAST 16 STREET,3 AVENUE,,0,0,11.4,0.0,0.0,6.0,17.5,307.0,MANHATTAN,150.66666666666666
2019,10,18,15,45,QUEENS,40.74757,-73.952484,45 ROAD,VERNON BOULEVARD,,0,0,13.0,0.0,0.0,73.0,22.6,323.0,QUEENS,102.66666666666669
2019,10,18,15,45,BROOKLYN,40.655518,-74.00644,36 STREET,3 AVENUE,,0,0,13.0,0.0,0.0,73.0,22.6,323.0,BROOKLYN,213.0
2019,10,18,15,45,BROOKLYN,40.655518,-74.00644,36 STREET,3 AVENUE,,0,0,13.0,0.0,0.0,73.0,22.6,323.0,MANHATTAN,225.66666666666663
2019,10,18,12,0,BROOKLYN,40.696033,-73.98453,TILLARY STREET,FLATBUSH AVENUE EXTENSION,,0,0,10.7,0.0,0.0,4.0,13.9,295.0,BROOKLYN,293.5
2019,10,18,12,0,MANHATTAN,40.805058,-73.93904,EAST 125 STREET,PARK AVENUE,,0,0,10.7,0.0,0.0,4.0,13.9,295.0,MANHATTAN,205.5
2019,10,18,12,30,QUEENS,40.733536,-73.87035,WOODHAVEN BOULEVARD,QUEENS BOULEVARD,,0,0,10.7,0.0,0.0,4.0,13.9,295.0,QUEENS,191.5
2019,10,18,12,15,BROOKLYN,40.694313,-73.93052,DODWORTH STREET,BROADWAY,,0,0,10.7,0.0,0.0,4.0,13.9,295.0,BROOKLYN,163.0
2019,10,18,12,15,BROOKLYN,40.694313,-73.93052,DODWORTH STREET,BROADWAY,,0,0,10.7,0.0,0.0,4.0,13.9,295.0,MANHATTAN,192.75
2019,10,18,5,30,MANHATTAN,40.744762,-73.99517,WEST 24 STREET,7 AVENUE,,1,0,12.4,0.0,0.0,60.0,20.9,289.0,MANHATTAN,147.0
2019,10,18,0,0,,40.745148,-73.93348,VANDAM STREET,QUEENS BOULEVARD,,0,0,13.3,0.0,0.0,95.0,24.7,278.0,QUEENS,35.5
2019,10,18,0,45,MANHATTAN,40.736176,-73.97898,EAST 22 STREET,1 AVENUE,,0,0,13.3,0.0,0.0,95.0,24.7,278.0,MANHATTAN,239.6
2019,10,19,12,15,MANHATTAN,40.760773,-73.984474,WEST 49 STREET,BROADWAY,,1,0,5.9,0.0,0.0,0.0,7.3,279.0,BROOKLYN,175.5
2019,10,19,12,15,MANHATTAN,40.760773,-73.984474,WEST 49 STREET,BROADWAY,,1,0,5.9,0.0,0.0,0.0,7.3,279.0,MANHATTAN,154.0
2019,10,19,22,0,BROOKLYN,40.59616,-73.96104,AVENUE V,CONEY ISLAND AVENUE,,0,0,14.8,0.0,0.0,0.0,5.0,180.0,BROOKLYN,119.6
2019,10,19,13,30,MANHATTAN,40.722298,-73.99713,SPRING STREET,LAFAYETTE STREET,,1,0,7.6,0.0,0.0,0.0,6.2,277.0,MANHATTAN,120.0
2019,10,19,17,45,MANHATTAN,40.75484,-73.98412,AVENUE OF THE AMERICAS,WEST 42 STREET,,0,0,13.3,0.0,0.0,0.0,5.4,262.0,MANHATTAN,77.5
2019,10,19,17,30,MANHATTAN,40.718143,-73.993835,CHRYSTIE STREET,GRAND STREET,,0,0,13.3,0.0,0.0,0.0,5.4,262.0,MANHATTAN,325.0
2019,10,19,19,15,MANHATTAN,40.75843,-73.973076,EAST 52 STREET,PARK AVENUE,,0,0,14.6,0.0,0.0,0.0,7.0,249.0,MANHATTAN,264.0
2019,10,19,19,30,MANHATTAN,40.810173,-73.95117,WEST 125 STREET,8 AVENUE,,1,0,14.6,0.0,0.0,0.0,7.0,249.0,BROOKLYN,184.0
2019,10,19,19,30,MANHATTAN,40.810173,-73.95117,WEST 125 STREET,8 AVENUE,,1,0,14.6,0.0,0.0,0.0,7.0,249.0,MANHATTAN,201.0
2019,10,19,19,15,BROOKLYN,40.67619,-73.9081,EASTERN PARKWAY,ATLANTIC AVENUE,,0,0,14.6,0.0,0.0,0.0,7.0,249.0,BROOKLYN,245.0
2019,10,19,15,0,MANHATTAN,40.784042,-73.9565,EAST 91 STREET,MADISON AVENUE,,0,0,11.5,0.0,0.0,0.0,5.1,266.0,MANHATTAN,336.0
2019,10,19,15,15,BROOKLYN,40.67619,-73.9081,EASTERN PARKWAY,ATLANTIC AVENUE,,0,0,11.5,0.0,0.0,0.0,5.1,266.0,BROOKLYN,235.0
2019,10,19,20,15,QUEENS,40.742683,-73.89566,WOODSIDE AVENUE,69 STREET,,0,0,15.3,0.0,0.0,0.0,6.8,245.0,QUEENS,135.0
2019,10,19,20,30,MANHATTAN,40.751446,-74.001434,WEST 29 STREET,10 AVENUE,,0,0,15.3,0.0,0.0,0.0,6.8,245.0,BROOKLYN,26.0
2019,10,19,20,0,QUEENS,40.693127,-73.83134,115 STREET,ATLANTIC AVENUE,,0,0,15.3,0.0,0.0,0.0,6.8,245.0,BROOKLYN,238.4
2019,10,19,20,45,QUEENS,40.771347,-73.92285,ASTORIA BOULEVARD,CRESCENT STREET,,1,0,15.3,0.0,0.0,0.0,6.8,245.0,QUEENS,118.0
2019,10,19,20,15,MANHATTAN,40.752052,-74.000984,WEST 30 STREET,10 AVENUE,,0,0,15.3,0.0,0.0,0.0,6.8,245.0,BROOKLYN,20.5
2019,10,19,14,45,,40.676132,-73.81924,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD,,0,0,9.3,0.0,0.0,0.0,5.4,274.0,QUEENS,338.0
2019,10,19,14,45,QUEENS,40.696167,-73.8045,SUTPHIN BOULEVARD,LIBERTY AVENUE,,0,0,9.3,0.0,0.0,0.0,5.4,274.0,QUEENS,76.5
2019,10,19,10,30,MANHATTAN,40.782627,-73.97499,WEST 80 STREET,COLUMBUS AVENUE,,1,0,6.1,0.0,0.0,0.0,3.3,319.0,MANHATTAN,249.0
2019,10,19,10,45,BROOKLYN,40.57686,-73.98266,MERMAID AVENUE,WEST 15 STREET,,1,0,6.1,0.0,0.0,0.0,3.3,319.0,MANHATTAN,50.8
2019,10,19,21,45,,40.741344,-73.95459,BORDEN AVENUE,VERNON BOULEVARD,,1,0,15.6,0.0,0.0,0.0,5.9,227.0,QUEENS,53.0
2019,10,19,21,30,,40.745148,-73.93348,VANDAM STREET,QUEENS BOULEVARD,,0,0,15.6,0.0,0.0,0.0,5.9,227.0,QUEENS,81.5
2019,10,19,3,45,BROOKLYN,40.63347,-74.02102,BAY RIDGE AVENUE,5 AVENUE,,2,0,9.4,0.0,0.0,0.0,10.6,298.0,MANHATTAN,101.3
2019,10,19,18,45,MANHATTAN,40.772655,-73.95556,EAST 78 STREET,2 AVENUE,,0,0,14.2,0.0,0.0,0.0,7.0,249.0,MANHATTAN,386.0
2019,10,19,18,0,MANHATTAN,40.810856,-73.939026,EAST 132 STREET,5 AVENUE,,0,0,14.2,0.0,0.0,0.0,7.0,249.0,MANHATTAN,285.9
2019,10,19,1,30,MANHATTAN,40.768024,-73.97029,EAST 65 STREET,5 AVENUE,,0,0,10.9,0.0,0.0,1.0,9.4,302.0,MANHATTAN,198.7
2019,10,19,1,45,BROOKLYN,40.597923,-73.9872,25 AVENUE,86 STREET,,0,0,10.9,0.0,0.0,1.0,9.4,302.0,BROOKLYN,20.5
2019,10,19,2,0,MANHATTAN,40.74044,-73.9946,WEST 19 STREET,AVENUE OF THE AMERICAS,,0,0,10.1,0.0,0.0,0.0,10.0,300.0,MANHATTAN,267.625
2019,10,19,9,30,MANHATTAN,40.757256,-73.98583,WEST 44 STREET,BROADWAY,,1,0,6.8,0.0,0.0,0.0,7.4,337.0,BROOKLYN,107.5
2019,10,19,9,30,MANHATTAN,40.757256,-73.98583,WEST 44 STREET,BROADWAY,,1,0,6.8,0.0,0.0,0.0,7.4,337.0,MANHATTAN,98.14285714285714
2019,10,19,8,0,,40.637745,-74.07603,BAY STREET,VICTORY BOULEVARD,,3,0,7.3,0.0,0.0,0.0,8.5,324.0,STATEN ISLAND,56.5
2019,10,20,16,0,MANHATTAN,40.746037,-73.9886,WEST 29 STREET,BROADWAY,,0,0,13.3,0.0,0.0,50.0,7.1,131.0,BROOKLYN,135.5
2019,10,20,16,0,MANHATTAN,40.746037,-73.9886,WEST 29 STREET,BROADWAY,,0,0,13.3,0.0,0.0,50.0,7.1,131.0,MANHATTAN,141.22222222222223
2019,10,20,2,45,MANHATTAN,40.742252,-74.00071,8 AVENUE,WEST 18 STREET,,0,0,11.3,0.0,0.0,0.0,6.4,207.0,MANHATTAN,47.0
2019,10,20,2,45,,40.65965,-73.773834,NASSAU EXPRESSWAY,ROCKAWAY BOULEVARD,,0,0,11.3,0.0,0.0,0.0,6.4,207.0,QUEENS,66.75
2019,10,20,19,15,BROOKLYN,40.643356,-74.00139,46 STREET,8 AVENUE,,0,0,13.7,2.9,2.9,2.0,8.9,63.0,BROOKLYN,184.0
2019,10,20,19,15,BROOKLYN,40.643356,-74.00139,46 STREET,8 AVENUE,,0,0,13.7,2.9,2.9,2.0,8.9,63.0,MANHATTAN,153.5
2019,10,20,18,45,MANHATTAN,40.743782,-73.97352,EAST 34 STREET,1 AVENUE,,1,0,13.7,0.0,0.0,50.0,6.4,63.0,MANHATTAN,365.3333333333333
2019,10,20,17,15,BROOKLYN,40.648254,-73.971405,CATON AVENUE,CONEY ISLAND AVENUE,,0,0,13.7,0.0,0.0,63.0,4.2,149.0,BROOKLYN,118.4
2019,10,20,17,0,MANHATTAN,40.805096,-73.95488,WEST 117 STREET,8 AVENUE,,0,0,13.7,0.0,0.0,63.0,4.2,149.0,BROOKLYN,158.0
2019,10,20,17,0,MANHATTAN,40.805096,-73.95488,WEST 117 STREET,8 AVENUE,,0,0,13.7,0.0,0.0,63.0,4.2,149.0,MANHATTAN,161.5
2019,10,20,17,45,BRONX,40.857105,-73.90936,UNIVERSITY AVENUE,WEST 181 STREET,,0,0,13.7,0.0,0.0,63.0,4.2,149.0,MANHATTAN,118.5
2019,10,20,20,0,QUEENS,40.730137,-73.862366,63 ROAD,QUEENS BOULEVARD,,0,0,13.2,2.5,2.5,1.0,9.8,73.0,QUEENS,83.5
2019,10,20,20,15,,40.72225,-74.00592,CANAL STREET,AVENUE OF THE AMERICAS,,0,0,13.2,2.5,2.5,1.0,9.8,73.0,MANHATTAN,359.125
2019,10,20,20,15,BROOKLYN,40.681675,-73.879135,NORWOOD AVENUE,FULTON STREET,,0,0,13.2,2.5,2.5,1.0,9.8,73.0,BROOKLYN,43.0
2019,10,20,20,30,BROOKLYN,40.666595,-73.87176,LINDEN BOULEVARD,FOUNTAIN AVENUE,,0,0,13.2,2.5,2.5,1.0,9.8,73.0,BROOKLYN,34.0
2019,10,20,3,30,MANHATTAN,40.748985,-73.979965,EAST 37 STREET,PARK AVENUE,,1,0,10.6,0.0,0.0,0.0,7.1,210.0,MANHATTAN,13.0
2019,10,20,3,0,MANHATTAN,40.742283,-74.004425,9 AVENUE,WEST 16 STREET,,0,0,10.6,0.0,0.0,0.0,7.1,210.0,MANHATTAN,35.6
2019,10,20,3,15,BROOKLYN,40.69365,-73.98333,FLATBUSH AVENUE EXTENSION,MYRTLE AVENUE,,0,0,10.6,0.0,0.0,0.0,7.1,210.0,BROOKLYN,21.0
2019,10,20,3,30,MANHATTAN,40.761486,-73.96062,EAST 62 STREET,1 AVENUE,,0,0,10.6,0.0,0.0,0.0,7.1,210.0,MANHATTAN,177.83333333333334
2019,10,20,22,15,BROOKLYN,40.598312,-73.96119,CONEY ISLAND AVENUE,AVENUE U,,0,0,12.7,1.5,1.5,100.0,10.0,49.0,BROOKLYN,26.0
2019,10,20,22,45,QUEENS,40.74089,-73.89581,44 AVENUE,69 STREET,,0,0,12.7,1.5,1.5,100.0,10.0,49.0,QUEENS,120.0
2019,10,20,13,15,MANHATTAN,40.75355,-73.98505,WEST 40 STREET,AVENUE OF THE AMERICAS,,0,0,9.7,0.0,0.0,0.0,7.0,78.0,MANHATTAN,385.625
2019,10,20,4,30,BROOKLYN,40.725433,-73.951744,MANHATTAN AVENUE,NORMAN AVENUE,,6,0,10.2,0.0,0.0,0.0,7.9,210.0,BROOKLYN,1.0
2019,10,20,4,15,BROOKLYN,40.697582,-73.94965,MARCY AVENUE,PARK AVENUE,,0,0,10.2,0.0,0.0,0.0,7.9,210.0,MANHATTAN,18.0
2019,10,20,21,15,MANHATTAN,40.744644,-74.00639,10 AVENUE,WEST 18 STREET,,0,0,13.0,2.0,2.0,6.0,12.8,74.0,MANHATTAN,70.5
2019,10,20,14,0,QUEENS,40.711998,-73.78942,173 STREET,HILLSIDE AVENUE,,0,0,11.1,0.0,0.0,2.0,6.8,90.0,QUEENS,176.0
2019,10,20,14,15,MANHATTAN,40.73603,-73.99781,WEST 12 STREET,AVENUE OF THE AMERICAS,,0,0,11.1,0.0,0.0,2.0,6.8,90.0,MANHATTAN,406.25
2019,10,20,6,45,,40.72225,-74.00592,CANAL STREET,AVENUE OF THE AMERICAS,,1,0,9.8,0.0,0.0,0.0,6.8,205.0,MANHATTAN,198.375
2019,10,20,6,45,MANHATTAN,40.761173,-73.95789,EAST 63 STREET,YORK AVENUE,,0,0,9.8,0.0,0.0,0.0,6.8,205.0,MANHATTAN,53.16666666666666
2019,10,20,11,0,BROOKLYN,40.629505,-73.94416,AVENUE I,FLATBUSH AVENUE,,0,0,8.3,0.0,0.0,0.0,5.4,42.0,BROOKLYN,263.75
2019,10,20,1,15,MANHATTAN,40.755756,-73.96479,EAST 53 STREET,1 AVENUE,,0,0,12.0,0.0,0.0,0.0,6.2,201.0,MANHATTAN,316.8333333333333
2019,10,20,1,0,MANHATTAN,40.723118,-74.00624,VARICK STREET,GRAND STREET,,0,0,12.0,0.0,0.0,0.0,6.2,201.0,MANHATTAN,291.0
2019,10,20,1,30,MANHATTAN,40.851395,-73.94129,HAVEN AVENUE,WEST 181 STREET,,0,0,12.0,0.0,0.0,0.0,6.2,201.0,MANHATTAN,39.5
2019,10,20,15,15,MANHATTAN,40.73883,-73.983154,EAST 23 STREET,3 AVENUE,,0,0,12.6,0.0,0.0,11.0,7.0,111.0,BROOKLYN,188.16666666666663
2019,10,20,15,15,MANHATTAN,40.73883,-73.983154,EAST 23 STREET,3 AVENUE,,0,0,12.6,0.0,0.0,11.0,7.0,111.0,MANHATTAN,239.25
2019,10,20,15,30,MANHATTAN,40.806973,-73.937645,EAST 128 STREET,PARK AVENUE,,0,0,12.6,0.0,0.0,11.0,7.0,111.0,MANHATTAN,191.5
2019,10,20,7,0,QUEENS,40.78293,-73.81676,149 STREET,18 AVENUE,,0,0,9.8,0.0,0.0,0.0,7.9,219.0,BROOKLYN,34.25
2019,10,20,9,0,BROOKLYN,40.64777,-74.01474,50 STREET,3 AVENUE,,0,0,8.0,0.0,0.0,0.0,1.5,45.0,BROOKLYN,99.5
2019,10,20,9,0,BROOKLYN,40.64777,-74.01474,50 STREET,3 AVENUE,,0,0,8.0,0.0,0.0,0.0,1.5,45.0,MANHATTAN,149.75
2019,10,21,10,30,MANHATTAN,40.772655,-73.95556,EAST 78 STREET,2 AVENUE,,0,0,10.4,0.0,0.0,4.0,13.0,5.0,MANHATTAN,334.57142857142856
2019,10,21,15,15,BROOKLYN,40.69613,-73.987114,JAY STREET,TILLARY STREET,,1,0,15.1,0.0,0.0,1.0,13.2,17.0,BROOKLYN,264.0
2019,10,21,15,45,BROOKLYN,40.67553,-73.90163,HINSDALE STREET,ATLANTIC AVENUE,,0,0,15.1,0.0,0.0,1.0,13.2,17.0,BROOKLYN,193.66666666666663
2019,10,21,14,45,,40.76769,-73.93619,VERNON BOULEVARD,BROADWAY,,0,0,13.1,0.0,0.0,2.0,14.0,18.0,MANHATTAN,112.0
2019,10,21,14,0,,40.691845,-74.0002,FURMAN STREET,ATLANTIC AVENUE,,0,0,13.1,0.0,0.0,2.0,14.0,18.0,BROOKLYN,152.66666666666666
2019,10,21,17,15,MANHATTAN,40.73602,-73.98228,EAST 20 STREET,2 AVENUE,,1,0,16.7,0.0,0.0,1.0,12.4,26.0,MANHATTAN,347.42857142857144
2019,10,21,17,30,BROOKLYN,40.614006,-74.032646,MARINE AVENUE,4 AVENUE,,1,0,16.7,0.0,0.0,1.0,12.4,26.0,MANHATTAN,149.0
2019,10,21,19,0,BROOKLYN,40.68405,-73.97746,FLATBUSH AVENUE,ATLANTIC AVENUE,,1,0,17.5,0.0,0.0,0.0,10.0,60.0,BROOKLYN,177.33333333333334
2019,10,21,19,15,MANHATTAN,40.797,-73.93778,EAST 116 STREET,2 AVENUE,,0,0,17.5,0.0,0.0,0.0,10.0,60.0,MANHATTAN,357.1428571428572
2019,10,21,9,15,MANHATTAN,40.822933,-73.93813,WEST 147 STREET,7 AVENUE,,1,0,10.9,0.0,0.0,0.0,14.6,10.0,MANHATTAN,126.0
2019,10,21,9,15,MANHATTAN,40.768803,-73.95837,EAST 72 STREET,2 AVENUE,,0,0,10.9,0.0,0.0,0.0,14.6,10.0,MANHATTAN,301.2857142857143
2019,10,21,9,15,BROOKLYN,40.6228,-74.02836,86 STREET,4 AVENUE,,0,0,10.9,0.0,0.0,0.0,14.6,10.0,MANHATTAN,155.0
2019,10,21,11,15,BROOKLYN,40.625008,-74.03043,84 STREET,3 AVENUE,,0,0,10.2,0.0,0.0,10.0,13.3,3.0,MANHATTAN,287.0
2019,10,21,6,15,MANHATTAN,40.751656,-73.99014,WEST 35 STREET,7 AVENUE,,0,0,11.8,0.0,0.0,0.0,15.5,18.0,MANHATTAN,254.0
2019,10,21,13,30,BROOKLYN,40.69613,-73.987114,JAY STREET,TILLARY STREET,,0,0,11.7,0.0,0.0,9.0,13.4,14.0,BROOKLYN,264.0
2019,10,21,13,30,BRONX,40.886536,-73.89985,WEST 240 STREET,BROADWAY,,0,0,11.7,0.0,0.0,9.0,13.4,14.0,MANHATTAN,97.42857142857144
2019,10,21,16,15,BROOKLYN,40.6228,-74.02836,86 STREET,4 AVENUE,,0,0,15.6,0.0,0.0,0.0,13.4,20.0,MANHATTAN,167.0
2019,10,21,16,30,MANHATTAN,40.766876,-73.97908,CENTRAL PARK SOUTH,7 AVENUE,,1,0,15.6,0.0,0.0,0.0,13.4,20.0,MANHATTAN,370.0
2019,10,21,0,15,,40.683758,-73.8643,75 STREET,ATLANTIC AVENUE,,0,0,12.2,0.8,0.8,100.0,13.1,53.0,BROOKLYN,81.33333333333333
2019,10,21,0,0,BROOKLYN,40.665882,-73.99642,18 STREET,3 AVENUE,,0,0,12.2,0.8,0.8,100.0,13.1,53.0,MANHATTAN,134.5
2019,10,22,18,45,BRONX,40.85071,-73.89408,EAST 180 STREET,3 AVENUE,,1,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,309.0
2019,10,22,18,15,MANHATTAN,40.867012,-73.92312,WEST 204 STREET,BROADWAY,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,126.28571428571428
2019,10,22,21,0,MANHATTAN,40.73603,-73.99781,WEST 12 STREET,AVENUE OF THE AMERICAS,,0,0,15.2,0.0,0.0,100.0,15.7,110.0,MANHATTAN,380.0
2019,10,22,21,45,BROOKLYN,40.65183,-74.003334,38 STREET,5 AVENUE,,1,0,15.2,0.0,0.0,100.0,15.7,110.0,MANHATTAN,291.5
2019,10,22,21,0,MANHATTAN,40.75582,-73.970764,EAST 50 STREET,3 AVENUE,,0,0,15.2,0.0,0.0,100.0,15.7,110.0,MANHATTAN,299.0
2019,10,22,22,30,BROOKLYN,40.638878,-74.00605,54 STREET,8 AVENUE,,0,0,14.9,0.1,0.1,100.0,14.3,100.0,MANHATTAN,168.5
2019,10,22,22,0,BROOKLYN,40.6972,-73.952934,NOSTRAND AVENUE,PARK AVENUE,,0,0,14.9,0.1,0.1,100.0,14.3,100.0,MANHATTAN,201.5
2019,10,22,23,0,QUEENS,40.73675,-73.87767,QUEENS BOULEVARD,BROADWAY,,0,0,15.2,0.0,0.0,100.0,12.2,104.0,MANHATTAN,99.28571428571428
2019,10,22,23,0,MANHATTAN,40.7429,-73.99281,AVENUE OF THE AMERICAS,WEST 23 STREET,,0,0,15.2,0.0,0.0,100.0,12.2,104.0,MANHATTAN,89.5
2019,10,22,19,30,MANHATTAN,40.72169,-74.00535,LAIGHT STREET,AVENUE OF THE AMERICAS,,0,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,376.1666666666667
2019,10,22,19,30,MANHATTAN,40.847412,-73.93331,WEST 179 STREET,AUDUBON AVENUE,,1,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,91.5
2019,10,22,19,30,MANHATTAN,40.71436,-74.00839,WARREN STREET,CHURCH STREET,,0,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,217.0
2019,10,22,19,0,MANHATTAN,40.77954,-73.95978,EAST 84 STREET,MADISON AVENUE,,0,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,266.0
2019,10,22,14,15,MANHATTAN,40.745422,-73.990974,WEST 27 STREET,AVENUE OF THE AMERICAS,,0,0,13.7,0.0,0.0,100.0,10.1,88.0,MANHATTAN,357.8333333333333
2019,10,22,7,0,,40.637997,-74.02136,65 STREET,4 AVENUE,,2,0,12.9,0.0,0.0,0.0,9.5,81.0,MANHATTAN,111.0
2019,10,22,20,30,MANHATTAN,40.786366,-73.97598,WEST 84 STREET,AMSTERDAM AVENUE,,0,0,15.2,0.0,0.0,100.0,17.0,111.0,MANHATTAN,111.42857142857144
2019,10,22,20,45,BROOKLYN,40.67619,-73.9081,EASTERN PARKWAY,ATLANTIC AVENUE,,0,0,15.2,0.0,0.0,100.0,17.0,111.0,BROOKLYN,163.0
2019,10,22,20,30,BROOKLYN,40.610504,-73.95767,AVENUE P,EAST 16 STREET,,1,0,15.2,0.0,0.0,100.0,17.0,111.0,MANHATTAN,22.0
2019,10,22,12,0,MANHATTAN,40.76781,-73.96202,EAST 69 STREET,3 AVENUE,,0,0,13.0,0.0,0.0,77.0,11.0,79.0,MANHATTAN,259.5
2019,10,22,6,15,BRONX,40.851402,-73.89343,EAST 181 STREET,3 AVENUE,,0,0,13.0,0.0,0.0,0.0,9.7,86.0,MANHATTAN,210.0
2019,10,22,6,45,MANHATTAN,40.75484,-73.98412,WEST 42 STREET,AVENUE OF THE AMERICAS,,0,0,13.0,0.0,0.0,0.0,9.7,86.0,MANHATTAN,384.3333333333333
2019,10,22,8,45,BROOKLYN,40.650414,-74.01914,50 STREET,1 AVENUE,,0,0,13.0,0.0,0.0,3.0,7.8,68.0,MANHATTAN,410.1666666666667
2019,10,22,15,45,BROOKLYN,40.687943,-73.98141,LIVINGSTON STREET,NEVINS STREET,,0,0,14.4,0.0,0.0,100.0,11.9,93.0,BROOKLYN,130.0
2019,10,22,2,0,MANHATTAN,40.779495,-73.9535,EAST 87 STREET,3 AVENUE,,0,0,13.7,0.0,0.0,1.0,6.0,155.0,MANHATTAN,77.0
2019,10,22,4,45,MANHATTAN,40.75578,-74.00199,11 AVENUE,WEST 34 STREET,,0,0,13.3,0.0,0.0,1.0,7.9,114.0,MANHATTAN,35.0
2019,10,22,9,45,MANHATTAN,40.787163,-73.97169,WEST 87 STREET,COLUMBUS AVENUE,,0,0,12.9,0.0,0.0,24.0,5.6,45.0,MANHATTAN,219.0
2019,10,22,9,30,MANHATTAN,40.814632,-73.9442,WEST 134 STREET,7 AVENUE,,0,0,12.9,0.0,0.0,24.0,5.6,45.0,MANHATTAN,324.0
2019,10,22,9,45,MANHATTAN,40.749706,-73.99157,WEST 32 STREET,7 AVENUE,,0,0,12.9,0.0,0.0,24.0,5.6,45.0,MANHATTAN,340.0
2019,10,23,14,30,MANHATTAN,40.76432,-73.9772,AVENUE OF THE AMERICAS,WEST 57 STREET,,0,0,15.3,0.0,0.0,0.0,13.4,284.0,MANHATTAN,135.0
2019,10,23,14,45,BROOKLYN,40.66095,-74.00466,29 STREET,2 AVENUE,,1,0,15.3,0.0,0.0,0.0,13.4,284.0,MANHATTAN,341.1428571428572
2019,10,23,14,45,MANHATTAN,40.794052,-73.970375,WEST 96 STREET,AMSTERDAM AVENUE,,0,0,15.3,0.0,0.0,0.0,13.4,284.0,MANHATTAN,211.57142857142856
2019,10,23,18,30,MANHATTAN,40.753513,-73.98879,WEST 38 STREET,7 AVENUE,,0,0,18.2,0.0,0.0,3.0,19.5,282.0,MANHATTAN,361.0
2019,10,23,15,15,MANHATTAN,40.759308,-73.9653,2 AVENUE,EAST 57 STREET,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,MANHATTAN,132.5
2019,10,23,15,0,BROOKLYN,40.672066,-73.990524,8 STREET,3 AVENUE,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,MANHATTAN,244.0
2019,10,23,15,30,QUEENS,40.689865,-73.84281,102 STREET,ATLANTIC AVENUE,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,BROOKLYN,187.33333333333331
2019,10,23,15,15,MANHATTAN,40.802753,-73.93358,EAST 125 STREET,2 AVENUE,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,MANHATTAN,345.42857142857144
